,GATE_NAME,GATE_TYPE,LIM2_MEAN,LIM4_MEAN,INF_MEAN,LIM2_MEDIAN,LIM4_MEDIAN,INF_MEDIAN,LIM2_SIZE,LIM4_SIZE,INF_SIZE
38,U121,OA22X1,0.375,0.375,0.375,0.375,0.375,0.375,4,4,4
39,U122,MUX21X1,0.2098214285714285,0.15234375,0.15234375,0.0625,0.09375,0.09375,7,11,11
40,U123,NAND2X0,0.25,0.25,0.25,0.25,0.25,0.25,3,4,4
41,U124,NOR4X0,0.1375,0.1375,0.1375,0.1875,0.1875,0.1875,5,5,5
42,U125,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
43,U126,NAND2X0,0.2375,0.1239483173076923,0.1239483173076923,0.0625,0.060546875,0.060546875,5,13,13
44,U127,NAND4X0,0.1109730113636363,0.1412760416666666,0.1412760416666666,0.09765625,0.12109375,0.12109375,11,12,12
45,U128,AO21X1,0.3125,0.2291666666666666,0.2291666666666666,0.125,0.09375,0.09375,4,6,6
46,U129,INVX0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
47,U130,NOR2X0,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.25,0.25,0.25,3,3,3
48,U131,OAI21X1,0.25,0.25,0.25,0.25,0.25,0.25,4,4,4
49,U132,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
50,U133,NAND2X0,0.25,0.25,0.25,0.25,0.25,0.25,3,3,3
51,U134,MUX21X1,0.35,0.35,0.35,0.375,0.375,0.375,5,5,5
52,U135,OA21X1,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.25,0.25,0.25,3,3,3
53,U136,NAND2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
54,U137,INVX0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
55,U138,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
56,U139,MUX21X1,0.375,0.1651785714285714,0.13671875,0.25,0.03125,0.015625,4,7,8
57,U140,NOR2X0,0.125,0.0625,0.03125,0.125,0.0625,0.03125,4,5,6
58,U141,NAND3X0,0.125,0.0625,0.0625,0.125,0.0625,0.0625,4,5,5
59,U142,NOR2X0,0.5,0.25,0.25,0.5,0.25,0.25,2,3,3
60,U143,INVX0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
61,U144,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
62,U145,INVX0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1
