,GATE_NAME,GATE_TYPE,LIM2_MEAN,LIM4_MEAN,INF_MEAN,LIM2_MEDIAN,LIM4_MEDIAN,INF_MEDIAN,LIM2_SIZE,LIM4_SIZE,INF_SIZE
50,U700,MUX41X1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.25,0.25,6,6,6
51,U701,MUX41X1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.25,0.25,6,6,6
52,U702,MUX41X1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.25,0.25,6,6,6
53,U703,MUX41X1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.25,0.25,6,6,6
54,U704,XOR3X1,0.5909090909090909,0.4955357142857143,0.4955357142857143,0.5,0.5,0.5,11,14,14
55,U705,XOR3X1,0.475,0.475,0.475,0.5,0.5,0.5,10,10,10
56,U706,MUX41X1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.25,0.25,6,6,6
57,U707,MUX41X1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.25,0.25,6,6,6
58,U708,MUX41X1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.25,0.25,6,6,6
59,U709,MUX41X1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.25,0.25,6,6,6
60,U710,AO222X1,0.2767857142857143,0.1588758620689655,0.1975,0.25,0.1237,0.19655,7,29,32
61,U711,NAND2X0,0.5,0.2502125,0.2334730769230769,0.5,0.2503499999999999,0.17815,3,16,26
62,U712,XOR2X1,0.5,0.4412068965517241,0.446056,0.5,0.4836,0.3453,6,29,25
63,U713,MUX21X1,0.5,0.41783125,0.4941866666666666,0.5,0.36805,0.5011,7,16,15
64,U714,XNOR3X1,0.6666666666666666,0.53649375,0.5044642857142857,0.5,0.51565,0.5,9,16,14
65,U715,XNOR3X1,0.8333333333333334,0.4679129464285714,0.46875,1.0,0.39453125,0.46875,6,14,14
66,U716,NAND2X0,0.2291666666666666,0.178125,0.1605113636363636,0.15625,0.21875,0.125,6,10,11
67,U717,MUX21X1,0.3102678571428571,0.2013888888888889,0.2013888888888889,0.328125,0.25,0.25,7,9,9
68,U718,OA21X1,0.2625,0.2326388888888889,0.2326388888888889,0.1875,0.25,0.25,5,9,9
69,U719,NAND2X0,0.25,0.1964285714285714,0.2083333333333333,0.25,0.125,0.25,4,7,6
70,U720,INVX0,0.5,0.1979166666666666,0.3125,0.5,0.1875,0.25,2,6,6
71,U721,XNOR3X1,1.0,0.5189732142857143,0.4553571428571428,1.0,0.421875,0.4375,7,14,14
72,U722,XNOR3X1,0.380859375,0.3020833333333333,0.2549715909090909,0.3125,0.25,0.1875,8,9,11
73,U723,OA21X1,0.2708333333333333,0.1782670454545454,0.1782670454545454,0.25,0.125,0.125,6,11,11
74,U724,OA221X1,0.2916666666666667,0.2326388888888889,0.2326388888888889,0.1875,0.25,0.25,6,9,9
75,U725,NAND2X0,0.1979166666666666,0.3125,0.3125,0.1875,0.25,0.25,6,6,6
76,U726,XNOR3X1,1.0,0.6666666666666666,0.6666666666666666,1.0,0.5,0.5,5,9,9
77,U727,MUX21X1,0.4027777777777778,0.2668666666666666,0.235916,0.375,0.218,0.1585,9,24,25
78,U728,AOI21X1,0.2708333333333333,0.1731770833333333,0.1422666666666666,0.3125,0.21484375,0.065,6,12,15
79,U729,XOR3X1,0.6666666666666666,0.521875,0.4204545454545454,0.5,0.453125,0.375,6,10,11
80,U730,OR2X1,0.25,0.205078125,0.1961805555555555,0.25,0.1875,0.125,4,8,9
81,U731,NOR2X0,0.4166666666666667,0.3125,0.3125,0.25,0.25,0.25,3,4,4
82,U732,XOR2X1,1.0,0.5625,0.5625,1.0,0.5,0.5,4,8,8
83,U733,XNOR3X1,1.0,0.4241071428571428,0.4431818181818182,1.0,0.5,0.375,5,14,11
84,U734,XNOR3X1,0.6,0.4079861111111111,0.4010416666666667,0.5,0.375,0.375,5,9,9
85,U735,NAND2X0,0.375,0.53125,0.4565972222222222,0.375,0.46875,0.4375,4,9,9
86,U736,MUX21X1,0.45,0.2698863636363636,0.3385416666666667,0.5,0.25,0.3125,5,11,9
87,U737,XNOR2X1,0.75,0.365234375,0.2864583333333333,0.75,0.328125,0.1875,4,8,9
88,U738,XNOR2X1,1.0,0.5280882352941176,0.4994222222222222,1.0,0.4983,0.49965,6,17,18
89,U739,XOR3X1,0.5555555555555556,0.5,0.5,0.5,0.5,0.5,9,10,10
90,U740,XOR2X1,0.4285714285714285,0.4285714285714285,0.4285714285714285,0.5,0.5,0.5,7,7,7
91,U741,MUX41X1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.25,0.25,6,6,6
92,U742,XOR3X1,0.5,0.4947916666666667,0.4947916666666667,0.5,0.5,0.5,11,12,12
93,U743,MUX21X1,0.625,0.4285714285714285,0.4285714285714285,0.5,0.5,0.5,4,7,7
94,U744,XNOR2X1,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.375,0.375,0.375,6,6,6
95,U745,XNOR2X1,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.375,0.375,0.375,6,6,6
96,U746,MUX41X1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.25,0.25,6,6,6
97,U747,MUX41X1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.25,0.25,6,6,6
98,U748,INVX0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1
99,U749,INVX0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1
100,U750,XNOR2X1,0.4285714285714285,0.4285714285714285,0.4285714285714285,0.5,0.5,0.5,7,7,7
101,U751,AO221X1,0.1088823529411764,0.0743173913043478,0.0272582089552238,0.0322,0.0234,0.0022,17,23,67
102,U752,AO22X1,0.1354166666666666,0.175,0.175,0.09375,0.125,0.125,6,5,5
103,U753,AO221X1,0.1107588235294117,0.0560129032258064,0.0284421875,0.0318,0.0166,0.0042,17,31,64
104,U754,AO22X1,0.1354166666666666,0.175,0.175,0.09375,0.125,0.125,6,5,5
105,U755,AO221X1,0.1107058823529411,0.0611925925925926,0.0306049180327868,0.0331,0.0138,0.0064,17,27,61
106,U756,AO22X1,0.1354166666666666,0.175,0.175,0.09375,0.125,0.125,6,5,5
107,U757,AO221X1,0.1089941176470588,0.056016129032258,0.0339363636363636,0.0301,0.0154,0.0074,17,31,55
108,U758,AO22X1,0.1354166666666666,0.175,0.175,0.09375,0.125,0.125,6,5,5
109,U759,AO221X1,0.1094823529411764,0.0748260869565217,0.0268253731343283,0.032,0.0239,0.0027,17,23,67
110,U760,AO22X1,0.1354166666666666,0.175,0.175,0.09375,0.125,0.125,6,5,5
111,U761,AO221X1,0.1093941176470588,0.056,0.0284109375,0.03,0.017,0.004,17,31,64
112,U762,AO22X1,0.1354166666666666,0.175,0.175,0.09375,0.125,0.125,6,5,5
113,U763,AO221X1,0.1096235294117647,0.0609333333333333,0.0306016393442622,0.0314,0.0142,0.0069,17,27,61
114,U764,AO22X1,0.1354166666666666,0.175,0.175,0.09375,0.125,0.125,6,5,5
115,U765,AO221X1,0.1107411764705882,0.0566548387096774,0.0340872727272727,0.032,0.015,0.0079,17,31,55
116,U766,AO22X1,0.1354166666666666,0.175,0.175,0.09375,0.125,0.125,6,5,5
117,U767,AO221X1,0.122975,0.0870633333333333,0.0527185185185185,0.06045,0.02945,0.01465,16,30,54
118,U768,AO22X1,0.2375,0.3125,0.3125,0.1875,0.25,0.25,5,4,4
119,U769,AO221X1,0.1221375,0.0934076923076923,0.0479066666666666,0.06105,0.03005,0.0144,16,26,60
120,U770,AO22X1,0.2375,0.3125,0.3125,0.1875,0.25,0.25,5,4,4
121,U771,AO221X1,0.12305,0.08642,0.0444222222222222,0.06015,0.0306,0.0085,16,30,63
122,U772,AO22X1,0.2375,0.3125,0.3125,0.1875,0.25,0.25,5,4,4
123,U773,AO221X1,0.12208125,0.08669,0.0529518518518518,0.06045,0.02945,0.01515,16,30,54
124,U774,AO22X1,0.2375,0.3125,0.3125,0.1875,0.25,0.25,5,4,4
125,U775,AO221X1,0.121775,0.0935230769230769,0.0478183333333333,0.0601,0.02975,0.01395,16,26,60
126,U776,AO22X1,0.2375,0.3125,0.3125,0.1875,0.25,0.25,5,4,4
127,U777,AO221X1,0.1229249999999999,0.0869166666666666,0.0445571428571428,0.0618,0.0298,0.0078,16,30,63
128,U778,AO22X1,0.2375,0.3125,0.3125,0.1875,0.25,0.25,5,4,4
129,U779,AO221X1,0.12274375,0.1163454545454545,0.0415893939393939,0.063,0.0471,0.00465,16,22,66
130,U780,AO22X1,0.2375,0.3125,0.3125,0.1875,0.25,0.25,5,4,4
131,U781,AO221X1,0.12161875,0.1168818181818181,0.0413484848484848,0.0615499999999999,0.047,0.00435,16,22,66
132,U782,AO22X1,0.2375,0.3125,0.3125,0.1875,0.25,0.25,5,4,4
133,U783,INVX0,0.28125,0.1674107142857142,0.1065333333333333,0.28125,0.125,0.0632,6,14,27
134,U784,AO222X1,0.1875,0.1377,0.1069111111111111,0.140625,0.07975,0.064,12,18,27
135,U785,INVX0,0.28125,0.1666666666666666,0.09516,0.28125,0.09375,0.0453,6,12,30
136,U786,AO222X1,0.1510416666666666,0.1517857142857142,0.0961966666666666,0.109375,0.109375,0.0429,12,14,30
137,U787,INVX0,0.28125,0.1707589285714285,0.0877151515151515,0.28125,0.09375,0.0321,6,14,33
138,U788,AO222X1,0.1875,0.1428947368421052,0.0880030303030303,0.140625,0.0631,0.0332,12,19,33
139,U789,INVX0,0.28125,0.1971153846153846,0.0802194444444444,0.28125,0.125,0.02285,6,13,36
140,U790,AO222X1,0.1875,0.13539,0.079575,0.140625,0.0601,0.0206,12,20,36
141,U791,NOR2X0,0.0078125,0.0019,0.0028723404255319,0.0078125,0.0019,0.003,8,33,47
142,U792,OR4X1,0.125,0.05735,0.07179375,0.125,0.06105,0.09145,9,30,32
143,U793,INVX0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
144,U794,OR4X1,0.0625,0.0474666666666666,0.035724,0.0625,0.04745,0.0307,7,18,25
145,U795,INVX0,0.28125,0.1674107142857142,0.113568,0.28125,0.125,0.0617,6,14,25
146,U796,AO222X1,0.1875,0.16570625,0.113044,0.140625,0.08625,0.0611,12,16,25
147,U797,INVX0,0.28125,0.1666666666666666,0.1016392857142857,0.28125,0.09375,0.05955,6,12,28
148,U798,AO222X1,0.1510416666666666,0.1607142857142857,0.10185,0.109375,0.109375,0.0596,12,14,28
149,U799,INVX0,0.28125,0.1595982142857142,0.0899071428571428,0.28125,0.125,0.0322999999999999,6,14,28
150,U800,AO222X1,0.203125,0.13265,0.0891857142857142,0.125,0.08375,0.0288,10,18,28
151,U801,INVX0,0.28125,0.2222222222222222,0.0787566666666666,0.28125,0.125,0.0163,6,9,30
152,U802,AO222X1,0.23828125,0.1754807692307692,0.0786733333333333,0.1875,0.125,0.01595,8,13,30
153,U803,XNOR2X1,0.7,0.1863839285714285,0.1074038461538461,0.5,0.12890625,0.03065,5,14,26
154,U804,AOI21X1,0.4166666666666667,0.2073863636363636,0.0832878787878787,0.25,0.1875,0.0216,3,11,33
155,U805,INVX0,0.3333333333333333,0.2272727272727272,0.0966806451612903,0.25,0.125,0.0159,6,11,31
156,U806,MUX41X1,0.2638888888888889,0.2165178571428571,0.0955612903225806,0.25,0.203125,0.0164,9,14,31
157,U807,XOR2X1,1.0,0.625,0.625,1.0,0.5,0.5,2,4,4
158,U808,AO221X1,0.12152,0.0697458333333333,0.0472179487179487,0.0503,0.0235,0.0151,15,24,39
159,U809,AO22X1,0.0828302556818181,0.0686383928571428,0.0488047619047619,0.0263671875,0.03125,0.0174,11,14,21
160,U810,AO221X1,0.1226199999999999,0.0717625,0.0543911764705882,0.0508,0.0271,0.0156,15,24,34
161,U811,AO22X1,0.0828302556818181,0.0570882352941176,0.0491285714285714,0.0263671875,0.0225,0.0163,11,17,21
162,U812,AO221X1,0.1229133333333333,0.067736,0.0644214285714285,0.051,0.0175,0.0167,15,25,28
163,U813,AO22X1,0.0828302556818181,0.0558058823529411,0.0566444444444444,0.0263671875,0.0169,0.02405,11,17,18
164,U814,AO221X1,0.12206,0.0719708333333333,0.0410888888888888,0.0502,0.02675,0.0134,15,24,45
165,U815,AO22X1,0.0828302556818181,0.0590235294117647,0.0396653846153846,0.0263671875,0.0301,0.00875,11,17,26
166,U816,AO221X1,0.1226133333333333,0.0697958333333333,0.0466410256410256,0.0521,0.022,0.0134,15,24,39
167,U817,AO22X1,0.0828302556818181,0.0686383928571428,0.0491714285714285,0.0263671875,0.03125,0.0158,11,14,21
168,U818,AO221X1,0.1228333333333333,0.0714416666666666,0.054335294117647,0.0525,0.0279,0.01645,15,24,34
169,U819,AO22X1,0.0828302556818181,0.0574058823529411,0.0491952380952381,0.0263671875,0.0222,0.0161,11,17,21
170,U820,AO221X1,0.1229666666666666,0.067556,0.0641214285714285,0.0515,0.0145,0.0179,15,25,28
171,U821,AO22X1,0.0828302556818181,0.0567176470588235,0.0561833333333333,0.0263671875,0.0163,0.0224499999999999,11,17,18
172,U822,AO221X1,0.1230466666666666,0.07155,0.0410288888888888,0.0499,0.027,0.0145,15,24,45
173,U823,AO22X1,0.0828302556818181,0.0590941176470588,0.0395153846153846,0.0263671875,0.0286,0.0083,11,17,26
174,U824,AO221X1,0.1600060096153846,0.1052541666666666,0.1028259259259259,0.140625,0.03165,0.0341,13,24,27
175,U825,AO22X1,0.1944444444444444,0.10370625,0.1044176470588235,0.0703125,0.032,0.0314,9,16,17
176,U826,AO221X1,0.1600060096153846,0.1133391304347826,0.0842333333333333,0.140625,0.0482,0.0306,13,23,33
177,U827,AO22X1,0.1944444444444444,0.1069375,0.09155,0.0703125,0.04015,0.0311499999999999,9,16,20
178,U828,AO221X1,0.1600060096153846,0.1142590909090909,0.0734026315789473,0.140625,0.0485499999999999,0.02445,13,22,38
179,U829,AO22X1,0.1944444444444444,0.101135294117647,0.0761916666666666,0.0703125,0.0456,0.0166499999999999,9,17,24
180,U830,AO221X1,0.1600060096153846,0.112795652173913,0.0641704545454545,0.140625,0.0524,0.0214,13,23,44
181,U831,AO22X1,0.1944444444444444,0.11080625,0.068737037037037,0.0703125,0.05225,0.0162,9,16,27
182,U832,AO221X1,0.1228,0.1111434782608695,0.1024518518518518,0.06045,0.0337,0.0329,16,23,27
183,U833,AO22X1,0.2375,0.3125,0.3125,0.1875,0.25,0.25,5,4,4
184,U834,AO221X1,0.12351875,0.1107125,0.0850151515151515,0.0616,0.0471,0.0311,16,24,33
185,U835,AO22X1,0.2375,0.3125,0.3125,0.1875,0.25,0.25,5,4,4
186,U836,AO221X1,0.12245625,0.1066333333333333,0.0728078947368421,0.0615,0.04765,0.02435,16,24,38
187,U837,AO22X1,0.2375,0.3125,0.3125,0.1875,0.25,0.25,5,4,4
188,U838,AO221X1,0.122925,0.1123208333333333,0.0641386363636363,0.0603999999999999,0.05345,0.02275,16,24,44
189,U839,AO22X1,0.2375,0.3125,0.3125,0.1875,0.25,0.25,5,4,4
190,U840,AO221X1,0.1228466666666666,0.0728130434782608,0.0738125,0.051,0.0285,0.0308999999999999,15,23,24
191,U841,AO22X1,0.0828302556818181,0.0794270833333333,0.0745192307692307,0.0263671875,0.046875,0.03125,11,12,13
192,U842,AND3X1,0.25,0.25,0.25,0.25,0.25,0.25,3,3,3
193,U843,AND3X1,0.25,0.25,0.25,0.25,0.25,0.25,3,3,3
194,U844,INVX0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1
195,U845,AND3X1,0.25,0.25,0.25,0.25,0.25,0.25,3,3,3
196,U846,INVX0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1
197,U847,AND3X1,0.25,0.25,0.25,0.25,0.25,0.25,3,3,3
198,U848,AO221X1,0.1226533333333333,0.0730434782608695,0.0730291666666666,0.0493,0.029,0.0303,15,23,24
199,U849,AO22X1,0.0828302556818181,0.0794270833333333,0.0745192307692307,0.0263671875,0.046875,0.03125,11,12,13
200,U850,AND3X1,0.25,0.25,0.25,0.25,0.25,0.25,3,3,3
201,U851,AND3X1,0.25,0.25,0.25,0.25,0.25,0.25,3,3,3
202,U852,INVX0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1
203,U853,AND3X1,0.25,0.25,0.25,0.25,0.25,0.25,3,3,3
204,U854,INVX0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1
205,U855,AND3X1,0.25,0.25,0.25,0.25,0.25,0.25,3,3,3
206,U856,NOR4X0,0.00390625,0.0021583333333333,0.002568,0.00390625,0.0022,0.0021,10,24,25
207,U857,INVX0,0.5,0.2391826923076923,0.118712,0.5,0.2421875,0.0314,3,13,25
208,U858,OR3X1,0.2291666666666666,0.1320125,0.0843739130434782,0.1875,0.1315,0.0637,6,16,23
209,U859,XOR2X1,0.45,0.2979910714285714,0.2392722222222222,0.5,0.30078125,0.1259,5,14,18
210,U860,NOR2X0,0.4166666666666667,0.3993055555555556,0.2091761904761905,0.25,0.4375,0.1104,3,9,21
211,U861,INVX0,0.5,0.36953125,0.1986809523809523,0.5,0.40234375,0.1493,3,10,21
212,U862,MUX21X1,0.575,0.3052133413461538,0.1994809523809523,0.625,0.21484375,0.1489,5,13,21
213,U863,NAND2X0,0.3125,0.1335972377232142,0.1282222222222222,0.25,0.123291015625,0.0978499999999999,4,14,18
214,U864,OA21X1,0.2291666666666666,0.1489955357142857,0.1235444444444444,0.09375,0.150390625,0.0621,6,14,18
215,U865,INVX0,0.5,0.3125,0.3125,0.5,0.25,0.25,2,4,4
216,U866,MUX21X1,0.29296875,0.1740705882352941,0.1502782608695652,0.203125,0.0626,0.0618,8,17,23
217,U867,XNOR2X1,0.6666666666666666,0.3402777777777778,0.3333333333333333,0.5,0.3125,0.25,3,9,9
218,U868,AO21X1,0.4583333333333333,0.375,0.3333333333333333,0.5,0.375,0.25,6,8,9
219,U869,OR4X1,0.109375,0.09375,0.087890625,0.140625,0.125,0.0625,9,10,12
220,U870,NOR4X0,0.00390625,0.0028970588235294,0.0025827586206896,0.00390625,0.0029,0.0023,11,34,29
221,U871,XNOR2X1,0.45,0.3489583333333333,0.2245,0.5,0.4140625,0.12525,5,12,20
222,U872,OR3X1,0.2455357142857142,0.1144333333333333,0.0933103448275862,0.15625,0.1102,0.0612,7,18,29
223,U873,XOR2X1,0.65,0.2338055555555555,0.1539310344827586,0.75,0.07675,0.0347,5,18,29
224,U874,OA21X1,0.1540798611111111,0.1190526315789473,0.0889692307692307,0.05859375,0.0455,0.0315,9,19,26
225,U875,NOR2X0,0.4166666666666667,0.3298611111111111,0.1961652173913043,0.25,0.1875,0.0636,3,9,23
226,U876,INVX0,0.5,0.575,0.1831521739130434,0.5,0.625,0.082,3,5,23
227,U877,MUX21X1,0.5,0.4288194444444444,0.1826304347826087,0.5,0.453125,0.0819,4,9,23
228,U878,OA21X1,0.4166666666666667,0.1924715909090909,0.116765,0.25,0.1640625,0.0635999999999999,3,11,20
229,U879,NAND2X0,0.5,0.1759588068181818,0.11593,0.5,0.126953125,0.09295,2,11,20
230,U880,INVX0,0.5,0.3125,0.3125,0.5,0.25,0.25,2,4,4
231,U881,INVX0,0.4166666666666667,0.2109375,0.1357764705882353,0.25,0.109375,0.0649,3,8,17
232,U882,OR4X1,0.125,0.0589275862068965,0.0620230769230769,0.125,0.054,0.06095,8,29,26
233,U883,XNOR2X1,0.4166666666666667,0.245935294117647,0.1733461538461538,0.25,0.1648,0.06225,6,17,26
234,U884,OA21X1,0.17578125,0.112435294117647,0.1019347826086956,0.1171875,0.0812,0.035,8,17,23
235,U885,OA21X1,0.2477678571428571,0.1889204545454545,0.1352529411764705,0.328125,0.25,0.0625,7,11,17
236,U886,OA21X1,0.2625,0.2455357142857142,0.2589285714285714,0.1875,0.1875,0.25,5,7,7
237,U887,INVX0,0.5,0.625,0.625,0.5,0.5,0.5,2,4,4
238,U888,XNOR3X1,0.8333333333333334,0.52589,0.4993714285714286,1.0,0.5016,0.4995,9,20,21
239,U889,XOR3X1,0.6428571428571429,0.5,0.5,0.5,0.5,0.5,7,11,11
240,U890,MUX21X1,0.625,0.5,0.5,0.5,0.5,0.5,4,5,5
241,U891,XNOR2X1,0.625,0.625,0.625,0.5,0.5,0.5,4,4,4
242,U892,XNOR2X1,0.625,0.625,0.625,0.5,0.5,0.5,4,4,4
243,U893,XOR2X1,0.5,0.5,0.5,0.5,0.5,0.5,5,5,5
244,U894,XNOR3X1,0.75,0.5,0.5,0.75,0.5,0.5,6,9,9
245,U895,XOR2X1,0.5,0.5,0.5,0.5,0.5,0.5,5,5,5
246,U896,XNOR2X1,1.0,0.5872823529411765,0.501545,1.0,0.5011,0.5016,6,17,20
247,U897,XNOR3X1,0.75,0.5555555555555556,0.5,0.75,0.5,0.5,6,9,10
248,U898,XNOR2X1,0.75,0.5,0.5,0.75,0.5,0.5,4,6,6
249,U899,XNOR2X1,0.625,0.5,0.5,0.5,0.5,0.5,4,5,5
250,U900,XOR3X1,0.6428571428571429,0.5,0.5,0.5,0.5,0.5,7,11,11
251,U901,MUX21X1,0.625,0.5,0.5,0.5,0.5,0.5,4,5,5
252,U902,XNOR2X1,0.625,0.625,0.625,0.5,0.5,0.5,4,4,4
253,U903,XNOR2X1,0.625,0.625,0.625,0.5,0.5,0.5,4,4,4
254,U904,XNOR2X1,0.5,0.5,0.5,0.5,0.5,0.5,5,5,5
255,U905,INVX0,0.28125,0.2083333333333333,0.1837933333333333,0.28125,0.125,0.1246,6,12,15
256,U906,AO222X1,0.1875,0.1836066666666666,0.1819933333333333,0.140625,0.0968,0.1214,12,15,15
257,U907,XNOR2X1,0.75,0.4444444444444444,0.5,0.75,0.375,0.5,4,9,8
258,U908,NOR2X0,0.375,0.28125,0.35,0.375,0.28125,0.25,4,6,5
259,U909,INVX0,0.28125,0.1971153846153846,0.1559166666666666,0.28125,0.125,0.06365,6,13,18
260,U910,AO222X1,0.1875,0.1648588235294117,0.1560944444444444,0.140625,0.0878,0.0653,12,17,18
261,U911,XNOR2X1,0.65,0.3863636363636363,0.3863636363636363,0.75,0.25,0.25,5,11,11
262,U912,INVX0,0.28125,0.1707589285714285,0.1357857142857143,0.28125,0.09375,0.0638,6,14,21
263,U913,AO222X1,0.1875,0.1625235294117647,0.134847619047619,0.140625,0.0876,0.0635,12,17,21
