,GATE_NAME,GATE_TYPE,LIM2_MEAN,LIM4_MEAN,INF_MEAN,LIM2_MEDIAN,LIM4_MEDIAN,INF_MEDIAN,LIM2_SIZE,LIM4_SIZE,INF_SIZE
78,U88,AND2X4,0.375,0.1493055555555555,0.175,0.375,0.1484375,0.171875,5,9,10
79,U87,AND2X4,0.375,0.126953125,0.16328125,0.375,0.078125,0.1171875,5,10,10
80,U85,OR4X4,0.125,0.125,0.125,0.125,0.125,0.125,4,4,4
81,U83,AOI22X2,0.325,0.1450639204545454,0.1450639204545454,0.375,0.029296875,0.029296875,5,11,11
82,U82,AOI21X2,0.3,0.1785714285714285,0.1785714285714285,0.25,0.0625,0.0625,5,7,7
83,U80,AOI21X2,0.375,0.203125,0.203125,0.375,0.046875,0.046875,4,7,7
84,U79,NAND3X4,0.25,0.25,0.25,0.25,0.25,0.25,3,3,3
85,U77,AOI21X2,0.4166666666666667,0.2875,0.2875,0.25,0.1875,0.1875,3,5,5
86,U75,AOI22X2,0.1629464285714285,0.1323784722222222,0.1323784722222222,0.109375,0.05078125,0.05078125,7,9,9
87,U74,INVX32,0.375,0.1323784722222222,0.1323784722222222,0.375,0.05078125,0.05078125,4,9,9
88,U73,INVX32,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1
89,U72,NAND3X4,0.25,0.25,0.25,0.25,0.25,0.25,3,3,3
90,U71,NAND3X4,0.125,0.03125,0.03125,0.125,0.03125,0.03125,4,6,6
91,U69,INVX32,0.25,0.25,0.25,0.25,0.25,0.25,3,3,3
92,U68,INVX32,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
93,U67,NOR2X4,0.25,0.018359375,0.018359375,0.25,0.029296875,0.029296875,3,10,10
94,U66,NOR2X4,0.4166666666666667,0.119140625,0.0765787760416666,0.25,0.1171875,0.029296875,3,10,12
95,U65,AOI22X2,0.3,0.1345880681818181,0.1028395432692307,0.25,0.05859375,0.0146484375,5,11,13
96,U64,INVX32,0.375,0.2291666666666666,0.1028395432692307,0.375,0.125,0.0146484375,4,6,13
97,U63,AOI22X2,0.35,0.1546875,0.1129557291666666,0.25,0.0625,0.015625,5,10,12
98,U62,INVX32,0.375,0.25,0.1129557291666666,0.375,0.125,0.015625,4,6,12
99,U61,AOI22X2,0.2916666666666667,0.1402698863636363,0.1040414663461538,0.25,0.05859375,0.0146484375,6,11,13
100,U60,INVX32,0.375,0.1875,0.1040414663461538,0.375,0.125,0.0146484375,4,8,13
101,U59,AOI22X2,0.35,0.1129557291666666,0.0917271205357142,0.25,0.015625,0.00390625,5,12,14
102,U58,INVX32,0.375,0.2008928571428571,0.0917271205357142,0.375,0.09375,0.00390625,4,7,14
103,U57,NOR2X4,0.25,0.2125,0.2125,0.25,0.0625,0.0625,3,5,5
104,U56,AOI21X2,0.3125,0.2604166666666667,0.2604166666666667,0.25,0.1875,0.1875,4,6,6
105,U55,INVX32,0.4166666666666667,0.2875,0.2875,0.25,0.1875,0.1875,3,5,5
106,U51,AOI22X2,0.375,0.1651785714285714,0.1651785714285714,0.375,0.125,0.125,4,7,7
107,U50,OAI21X2,0.28125,0.2916666666666667,0.2265625,0.28125,0.25,0.171875,6,6,8
108,U48,AOI22X2,0.375,0.1651785714285714,0.1651785714285714,0.375,0.125,0.125,4,7,7
109,U47,OAI21X2,0.28125,0.2916666666666667,0.2265625,0.28125,0.25,0.171875,6,6,8
110,U45,AOI22X2,0.375,0.1651785714285714,0.1651785714285714,0.375,0.125,0.125,4,7,7
111,U44,OAI21X2,0.28125,0.2916666666666667,0.2265625,0.28125,0.25,0.171875,6,6,8
112,U42,AOI22X2,0.375,0.1651785714285714,0.1651785714285714,0.375,0.125,0.125,4,7,7
113,U41,OAI21X2,0.28125,0.2916666666666667,0.2265625,0.28125,0.25,0.171875,6,6,8
114,U39,AOI22X2,0.375,0.1651785714285714,0.1651785714285714,0.375,0.125,0.125,4,7,7
115,U38,OAI21X2,0.28125,0.2916666666666667,0.2265625,0.28125,0.25,0.171875,6,6,8
116,U36,AOI22X2,0.375,0.1651785714285714,0.1651785714285714,0.375,0.125,0.125,4,7,7
117,U35,OAI21X2,0.28125,0.2916666666666667,0.2265625,0.28125,0.25,0.171875,6,6,8
118,U33,AOI22X2,0.375,0.1651785714285714,0.1651785714285714,0.375,0.125,0.125,4,7,7
119,U32,OAI21X2,0.28125,0.2916666666666667,0.2265625,0.28125,0.25,0.171875,6,6,8
120,U31,AOI22X2,0.375,0.375,0.375,0.25,0.25,0.25,4,4,4
121,U30,INVX32,0.375,0.375,0.375,0.375,0.25,0.25,4,4,4
122,U29,AOI22X2,0.375,0.375,0.375,0.25,0.25,0.25,4,4,4
123,U28,INVX32,0.375,0.375,0.375,0.375,0.25,0.25,4,4,4
124,U27,AOI22X2,0.375,0.375,0.375,0.25,0.25,0.25,4,4,4
125,U26,INVX32,0.375,0.375,0.375,0.375,0.25,0.25,4,4,4
126,U25,AOI22X2,0.375,0.375,0.375,0.25,0.25,0.25,4,4,4
127,U24,INVX32,0.375,0.375,0.375,0.375,0.25,0.25,4,4,4
128,U23,AOI22X2,0.375,0.375,0.375,0.25,0.25,0.25,4,4,4
129,U22,INVX32,0.375,0.375,0.375,0.375,0.25,0.25,4,4,4
130,U21,AOI22X2,0.375,0.375,0.375,0.25,0.25,0.25,4,4,4
131,U20,INVX32,0.375,0.375,0.375,0.375,0.25,0.25,4,4,4
132,U19,AOI22X2,0.375,0.375,0.375,0.25,0.25,0.25,4,4,4
133,U18,INVX32,0.375,0.375,0.375,0.375,0.25,0.25,4,4,4
134,U17,AOI22X2,0.375,0.375,0.375,0.25,0.25,0.25,4,4,4
135,U16,INVX32,0.375,0.375,0.375,0.375,0.25,0.25,4,4,4
136,U15,OAI21X2,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.25,0.25,0.25,3,3,3
137,U14,OAI21X2,0.375,0.375,0.375,0.375,0.375,0.375,4,4,4
138,U13,AOI22X2,0.2708333333333333,0.1814236111111111,0.1814236111111111,0.21875,0.125,0.125,6,9,9
139,U12,INVX32,0.375,0.216796875,0.1814236111111111,0.375,0.140625,0.125,4,8,9
140,U11,AOI22X2,0.2604166666666667,0.2455357142857142,0.2455357142857142,0.21875,0.1875,0.1875,6,7,7
141,U10,INVX32,0.375,0.2455357142857142,0.2455357142857142,0.375,0.1875,0.1875,4,7,7
142,U9,AOI22X2,0.2708333333333333,0.2633928571428571,0.2633928571428571,0.21875,0.1875,0.1875,6,7,7
143,U8,INVX32,0.375,0.2633928571428571,0.2633928571428571,0.375,0.1875,0.1875,4,7,7
144,U7,AOI22X2,0.2455357142857142,0.2118055555555555,0.2118055555555555,0.15625,0.1875,0.1875,7,9,9
145,U6,INVX32,0.375,0.2118055555555555,0.2118055555555555,0.375,0.1875,0.1875,4,9,9
146,U5,AOI21X2,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.25,0.25,0.25,3,3,3
147,U4,AOI21X2,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,5,5,5
148,U3,OAI21X2,0.225,0.1121303013392857,0.0446828571428571,0.25,0.001220703125,0.0,5,14,35
149,U290,INVX32,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
150,U289,NAND2X4,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
151,U291,MUX21X2,0.5,0.375,0.375,0.5,0.25,0.25,3,4,4
152,U1,MUX21X1,0.375,0.1375,0.1158353365384615,0.375,0.052734375,0.00732421875,4,10,13
153,U2,MUX21X1,0.375,0.1527777777777778,0.1249186197916666,0.375,0.0703125,0.00732421875,4,9,12
154,U34,MUX21X1,0.375,0.1449652777777778,0.1155598958333333,0.375,0.0703125,0.0107421875,4,9,12
155,U37,MUX21X1,0.2083333333333333,0.1081666666666666,0.1041,0.0625,0.0653,0.01165,6,15,16
156,U40,MUX21X1,0.2083333333333333,0.177734375,0.1636681189903846,0.0625,0.0791015625,0.044677734375,6,12,13
157,U43,MUX21X1,0.375,0.1744791666666666,0.1319247159090909,0.375,0.1171875,0.013671875,4,9,11
158,U46,MUX21X1,0.325,0.234375,0.190625,0.375,0.21875,0.109375,5,8,10
159,U49,MUX21X1,0.325,0.234375,0.190625,0.375,0.21875,0.109375,5,8,10
160,U52,MUX21X1,0.325,0.234375,0.190625,0.375,0.21875,0.109375,5,8,10
161,U53,MUX21X1,0.325,0.234375,0.190625,0.375,0.21875,0.109375,5,8,10
162,U54,MUX21X1,0.325,0.234375,0.190625,0.375,0.21875,0.109375,5,8,10
163,U70,MUX21X1,0.325,0.234375,0.190625,0.375,0.21875,0.109375,5,8,10
164,U76,MUX21X1,0.375,0.2589285714285714,0.1996527777777778,0.375,0.25,0.109375,4,7,9
165,U78,MUX21X1,0.5,0.2678571428571428,0.1098133333333333,0.5,0.1875,0.0021,3,7,15
166,U81,MUX21X1,0.5,0.234375,0.1196986607142857,0.5,0.15625,0.00732421875,3,8,14
167,U84,MUX21X1,0.5,0.3125,0.1290564903846154,0.5,0.25,0.0078125,3,6,13
168,U86,MUX21X1,0.5,0.25,0.1192103794642857,0.5,0.1875,0.00732421875,3,7,14
169,U98,MUX21X1,0.375,0.212890625,0.153564453125,0.375,0.0703125,0.06640625,4,8,12
170,U103,MUX21X1,0.5,0.1744791666666666,0.1450639204545454,0.5,0.1171875,0.025390625,3,9,11
171,U104,MUX21X1,0.375,0.1690340909090909,0.10781875,0.375,0.140625,0.0229499999999999,4,11,16
172,U105,MUX21X1,0.5,0.5,0.5,0.5,0.5,0.5,3,3,3
173,U110,MUX21X1,0.5,0.5,0.5,0.5,0.5,0.5,3,3,3
174,U115,MUX21X1,0.325,0.2678571428571428,0.2118055555555555,0.375,0.25,0.109375,5,7,9
175,U119,MUX21X1,0.375,0.2222222222222222,0.184765625,0.375,0.0703125,0.087890625,4,9,10
176,U121,MUX21X1,0.375,0.1901041666666666,0.1482599431818181,0.375,0.0703125,0.064453125,4,9,11
177,U122,MUX21X1,0.375,0.1818181818181818,0.1670809659090909,0.375,0.0703125,0.083984375,4,11,11
178,U130,MUX21X1,0.5,0.2065972222222222,0.1953125,0.5,0.140625,0.09375,3,9,10
179,U133,MUX21X1,0.5,0.2522321428571428,0.236328125,0.5,0.171875,0.1328125,3,7,8
180,U134,MUX21X1,0.5,0.22265625,0.2065972222222222,0.5,0.15625,0.09375,3,8,9
181,U136,MUX21X1,0.5,0.2265625,0.1651278409090909,0.5,0.15625,0.0703125,3,8,11
182,U139,MUX21X1,0.5,0.5,0.5,0.5,0.5,0.5,3,3,3
183,U140,MUX21X1,0.5,0.5,0.5,0.5,0.5,0.5,3,3,3
184,U141,MUX21X1,0.5,0.2916666666666667,0.2916666666666667,0.5,0.25,0.25,3,6,6
185,U142,MUX21X1,0.5,0.5,0.5,0.5,0.5,0.5,3,3,3
186,U143,MUX21X1,0.5,0.5,0.5,0.5,0.5,0.5,3,3,3
187,U144,MUX21X1,0.5,0.2916666666666667,0.2916666666666667,0.5,0.25,0.25,3,6,6
188,U145,MUX21X1,0.5,0.5,0.5,0.5,0.5,0.5,3,3,3
189,U146,MUX21X1,0.5,0.5,0.5,0.5,0.5,0.5,3,3,3
190,U147,MUX21X1,0.5,0.2916666666666667,0.2916666666666667,0.5,0.25,0.25,3,6,6
191,U148,MUX21X1,0.5,0.5,0.5,0.5,0.5,0.5,3,3,3
192,U149,MUX21X1,0.5,0.5,0.5,0.5,0.5,0.5,3,3,3
193,U150,MUX21X1,0.5,0.2916666666666667,0.2916666666666667,0.5,0.25,0.25,3,6,6
194,U151,MUX21X1,0.5,0.5,0.5,0.5,0.5,0.5,3,3,3
195,U152,MUX21X1,0.5,0.5,0.5,0.5,0.5,0.5,3,3,3
196,U153,MUX21X1,0.5,0.2916666666666667,0.2916666666666667,0.5,0.25,0.25,3,6,6
197,U154,MUX21X1,0.5,0.5,0.5,0.5,0.5,0.5,3,3,3
198,U155,MUX21X1,0.5,0.5,0.5,0.5,0.5,0.5,3,3,3
199,U156,MUX21X1,0.5,0.2916666666666667,0.2916666666666667,0.5,0.25,0.25,3,6,6
200,U157,MUX21X1,0.5,0.5,0.5,0.5,0.5,0.5,3,3,3
201,U158,MUX21X1,0.5,0.5,0.5,0.5,0.5,0.5,3,3,3
202,U159,MUX21X1,0.5,0.2916666666666667,0.2916666666666667,0.5,0.25,0.25,3,6,6
203,U160,MUX21X1,0.5,0.5,0.5,0.5,0.5,0.5,3,3,3
204,U161,MUX21X1,0.5,0.5,0.5,0.5,0.5,0.5,3,3,3
205,U162,MUX21X1,0.5,0.2916666666666667,0.2916666666666667,0.5,0.25,0.25,3,6,6
206,U163,MUX21X1,0.325,0.2916666666666667,0.2916666666666667,0.375,0.25,0.25,5,6,6
207,U164,MUX21X1,0.375,0.13671875,0.13671875,0.375,0.015625,0.015625,4,8,8
208,U165,MUX21X1,0.375,0.125,0.114013671875,0.375,0.03515625,0.028564453125,4,11,13
209,U166,MUX21X1,0.375,0.1818181818181818,0.15625,0.375,0.0703125,0.1162109375,4,11,12
210,U167,INVX0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1
