,GATE_NAME,GATE_TYPE,LIM2_MEAN,LIM4_MEAN,INF_MEAN,LIM2_MEDIAN,LIM4_MEDIAN,INF_MEDIAN,LIM2_SIZE,LIM4_SIZE,INF_SIZE
45,U182,NOR2X0,0.25,0.125,0.125,0.25,0.125,0.125,3,4,4
46,U183,NAND2X0,0.6666666666666666,0.3,0.21875,0.5,0.125,0.0625,3,5,6
47,U184,AO21X1,0.4166666666666667,0.1875,0.1875,0.25,0.03125,0.03125,3,6,6
48,U185,NAND2X0,0.28125,0.2321428571428571,0.1796875,0.28125,0.1875,0.109375,6,7,8
49,U186,NAND3X0,0.25,0.03125,0.03125,0.25,0.03125,0.03125,3,6,6
50,U187,INVX0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
51,U188,MUX21X1,0.3,0.2008928571428571,0.2008928571428571,0.25,0.125,0.125,5,7,7
52,U189,NAND2X0,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.25,0.25,0.25,3,3,3
53,U190,NAND2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
54,U191,INVX0,0.5,0.25,0.25,0.5,0.25,0.25,2,3,3
55,U192,AO21X1,0.3125,0.2875,0.2875,0.25,0.1875,0.1875,4,5,5
56,U193,INVX0,0.125,0.125,0.125,0.125,0.125,0.125,4,4,4
57,U194,NAND4X0,0.125,0.125,0.125,0.125,0.125,0.125,4,4,4
58,U195,NAND2X0,0.25,0.25,0.25,0.25,0.25,0.25,3,3,3
59,U196,MUX21X1,0.375,0.375,0.375,0.25,0.25,0.25,4,4,4
60,U197,AO21X1,0.4166666666666667,0.2375,0.2375,0.25,0.0625,0.0625,3,5,5
61,U198,INVX0,0.25,0.25,0.25,0.25,0.25,0.25,3,3,3
62,U199,OR3X1,0.25,0.25,0.25,0.25,0.25,0.25,3,3,3
63,U200,MUX21X1,0.375,0.375,0.375,0.25,0.25,0.25,5,5,5
64,U201,NAND2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
65,U202,MUX21X1,0.5,0.5,0.5,0.5,0.5,0.5,3,3,3
66,U203,MUX21X1,0.375,0.375,0.375,0.25,0.25,0.25,4,4,4
67,U204,MUX21X1,0.375,0.375,0.375,0.25,0.25,0.25,4,4,4
68,U205,MUX21X1,0.375,0.375,0.375,0.25,0.25,0.25,4,4,4
69,U206,MUX21X1,0.375,0.375,0.375,0.25,0.25,0.25,4,4,4
70,U207,MUX21X1,0.375,0.375,0.375,0.25,0.25,0.25,4,4,4
71,U208,MUX21X1,0.375,0.375,0.375,0.25,0.25,0.25,4,4,4
72,U209,MUX21X1,0.375,0.375,0.375,0.25,0.25,0.25,4,4,4
73,U210,MUX21X1,0.375,0.375,0.375,0.25,0.25,0.25,4,4,4
74,U211,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
75,U212,AO22X1,0.2875,0.2875,0.2875,0.1875,0.1875,0.1875,5,5,5
76,U213,AND2X1,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
77,U214,AO22X1,0.3125,0.122265625,0.1011555989583333,0.1875,0.041015625,0.0380859375,5,10,12
78,U215,AO22X1,0.21875,0.1111111111111111,0.0833333333333333,0.09375,0.0,0.0,6,9,12
79,U216,MUX21X1,0.375,0.1380208333333333,0.1031901041666666,0.375,0.0546875,0.03125,4,9,12
80,U217,AO22X1,0.3125,0.1083984375,0.0987141927083333,0.1875,0.0341796875,0.025390625,5,11,12
81,U218,AO22X1,0.3125,0.0972493489583333,0.0965169270833333,0.1875,0.0205078125,0.01904296875,5,12,12
82,U219,AO22X1,0.3125,0.0972493489583333,0.094482421875,0.1875,0.0205078125,0.0166015625,5,12,12
83,U220,AO22X1,0.3125,0.105379971590909,0.0931803385416666,0.1875,0.0283203125,0.01611328125,5,11,12
84,U221,AO22X1,0.3125,0.116015625,0.092529296875,0.1875,0.029296875,0.0166015625,5,10,12
85,U222,AO22X1,0.3125,0.1171875,0.0833333333333333,0.1875,0.0078125,0.0,5,9,12
86,U223,AO22X1,0.3125,0.1111111111111111,0.0833333333333333,0.1875,0.0,0.0,5,9,12
87,U224,AND2X1,0.0625,0.0533854166666666,0.0430575284090909,0.0625,0.01953125,0.0224609375,5,9,11
88,U225,AO21X1,0.325,0.2366071428571428,0.0972470588235294,0.375,0.1875,0.0395,5,7,17
89,U226,MUX21X1,0.28125,0.185546875,0.0966058823529411,0.25,0.0625,0.046,6,8,17
90,U227,AO21X1,0.4166666666666667,0.1941964285714285,0.1077035757211538,0.25,0.046875,0.016845703125,3,7,13
91,U228,NOR2X0,0.25,0.125,0.0353655133928571,0.25,0.125,0.0078125,3,4,14
92,U229,AO21X1,0.5,0.5,0.5,0.5,0.5,0.5,3,3,3
93,U230,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
94,U231,MUX21X1,0.2916666666666667,0.2544642857142857,0.2544642857142857,0.1875,0.15625,0.15625,6,7,7
95,U232,AO22X1,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,5,5,5
96,U233,NAND2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
97,U234,INVX0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1
98,U235,NAND2X0,0.3125,0.2395833333333333,0.2395833333333333,0.25,0.125,0.125,4,6,6
99,U236,MUX21X1,0.275,0.275,0.275,0.25,0.25,0.25,5,5,5
100,U237,NAND2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
101,U238,NAND2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
102,U239,NAND3X0,0.1116071428571428,0.0756521739130434,0.073592,0.09375,0.0313,0.0296,7,23,25
103,U240,MUX21X1,0.2455357142857142,0.1484375,0.1484375,0.1875,0.0625,0.0625,7,13,13
104,U241,NAND2X0,0.203125,0.1785714285714285,0.1785714285714285,0.140625,0.125,0.125,7,7,7
105,U242,AO222X1,0.3020833333333333,0.3020833333333333,0.3020833333333333,0.21875,0.21875,0.21875,6,6,6
106,U243,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
107,U244,AND2X1,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
108,U245,OA22X1,0.208984375,0.25,0.25,0.140625,0.125,0.125,8,7,7
109,U246,OA221X1,0.1808035714285714,0.35,0.35,0.140625,0.25,0.25,7,5,5
110,U247,AOI21X1,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.75,0.75,0.75,3,3,3
111,U248,AND2X1,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
112,U249,NAND2X0,0.125,0.0625,0.0625,0.125,0.0625,0.0625,4,5,5
113,U250,AND3X1,0.125,0.125,0.125,0.125,0.125,0.125,4,4,4
114,U251,NOR2X0,0.25,0.0625,0.0196466666666666,0.25,0.0625,0.0067,3,5,15
115,U252,NAND2X0,0.25,0.125,0.0589130108173076,0.25,0.125,0.005615234375,3,4,13
116,U253,NOR2X0,0.5,0.1770833333333333,0.0902506510416666,0.5,0.03125,0.01123046875,2,6,12
117,U254,INVX0,0.5,0.1808035714285714,0.1153231534090909,0.5,0.109375,0.0224609375,2,7,11
118,U255,NOR2X0,0.2375,0.1410590277777778,0.1153231534090909,0.0625,0.01953125,0.0224609375,5,9,11
119,U256,NOR4X0,0.125,0.07421875,0.07421875,0.125,0.03125,0.03125,6,10,10
120,U257,AND3X1,0.1875,0.1450892857142857,0.1450892857142857,0.1875,0.109375,0.109375,5,7,7
121,U258,AO21X1,0.2375,0.2375,0.2375,0.0625,0.0625,0.0625,5,5,5
122,U259,OR3X1,0.25,0.25,0.25,0.25,0.25,0.25,3,3,3
123,U260,INVX0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
124,U261,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
125,U262,MUX21X1,0.325,0.325,0.325,0.375,0.375,0.375,5,5,5
126,U263,OA21X1,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.25,0.25,0.25,3,3,3
127,U264,NAND2X0,0.2375,0.2375,0.2375,0.1875,0.1875,0.1875,5,5,5
128,U265,NAND3X0,0.25,0.25,0.25,0.25,0.25,0.25,3,3,3
129,U266,NAND3X0,0.25,0.25,0.25,0.25,0.25,0.25,3,3,3
