,GATE_NAME,GATE_TYPE,LIM2_MEAN,LIM4_MEAN,INF_MEAN,LIM2_MEDIAN,LIM4_MEDIAN,INF_MEDIAN,LIM2_SIZE,LIM4_SIZE,INF_SIZE
43,U196,AO21X1,0.21875,0.0260416666666666,0.0260416666666666,0.09375,0.01513671875,0.01513671875,6,12,12
44,U197,NAND2X0,0.5,0.1310666666666666,0.079226923076923,0.5,0.0939,0.03625,3,15,26
45,U198,OAI21X1,0.171875,0.093125,0.0731230769230769,0.107421875,0.0414,0.0382,10,24,26
46,U199,NAND2X0,0.15625,0.0938266666666666,0.0817176470588235,0.09375,0.0328,0.0142,6,15,17
47,U200,INVX0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1
48,U201,AOI221X1,0.146484375,0.0848125,0.08378125,0.1171875,0.02515,0.02495,8,16,16
49,U202,AO21X1,0.21875,0.0260416666666666,0.0260416666666666,0.09375,0.01513671875,0.01513671875,6,12,12
50,U203,AO221X1,0.146484375,0.08634375,0.08508125,0.1171875,0.0296999999999999,0.03025,8,16,16
51,U204,AO21X1,0.21875,0.0260416666666666,0.0260416666666666,0.09375,0.01513671875,0.01513671875,6,12,12
52,U205,AND2X1,0.0625,0.0078125,0.0078125,0.0625,0.0078125,0.0078125,5,8,8
53,U206,AND3X1,0.0729166666666666,0.0729166666666666,0.0729166666666666,0.09375,0.09375,0.09375,6,6,6
54,U207,NAND4X0,0.0865866666666666,0.0776523809523809,0.0656375,0.091,0.0682,0.0243,15,21,32
55,U208,AOI222X1,0.28125,0.116680438701923,0.1078229631696428,0.28125,0.002197265625,0.0010986328125,6,13,14
56,U209,OA22X1,0.3125,0.1691228693181818,0.0713888888888888,0.25,0.1220703125,0.0294,4,11,18
57,U210,INVX0,0.2625,0.11768,0.0958,0.1875,0.051,0.0253,5,15,15
58,U211,AO221X1,0.146484375,0.1850961538461538,0.1128,0.1484375,0.125,0.0245,8,13,21
59,U212,NOR2X0,0.4166666666666667,0.1602450284090909,0.1008411764705882,0.25,0.0732421875,0.0209,3,11,17
60,U213,OR2X1,0.25,0.2366071428571428,0.1012117647058823,0.25,0.09375,0.0207,3,7,17
61,U214,NAND2X0,1.0,0.2847222222222222,0.15355625,1.0,0.1953125,0.0321,2,9,16
62,U215,NAND3X0,0.0889892578125,0.0747095238095238,0.0614771428571428,0.0889892578125,0.0612,0.0213,14,21,35
63,U216,AOI222X1,0.28125,0.116680438701923,0.1078229631696428,0.28125,0.002197265625,0.0010986328125,6,13,14
64,U217,OA22X1,0.3375,0.2412997159090909,0.11184,0.3125,0.111328125,0.0365,5,11,25
65,U218,XOR2X1,0.5,0.2872869318181818,0.1635217391304347,0.5,0.19140625,0.0536,4,11,23
66,U219,NAND2X0,0.4166666666666667,0.1448567708333333,0.09763,0.25,0.08544921875,0.0272999999999999,3,12,20
67,U220,INVX0,0.5,0.3125,0.08707,0.5,0.3125,0.0229499999999999,2,5,20
68,U221,NAND2X0,0.4166666666666667,0.1648615056818181,0.08657,0.25,0.0849609375,0.02255,3,11,20
69,U222,NAND2X0,0.4166666666666667,0.3854166666666667,0.1536249999999999,0.25,0.1875,0.0309,3,6,16
70,U223,INVX0,0.5,0.1193576388888889,0.08936875,0.5,0.09765625,0.01745,2,9,16
71,U224,OA22X1,0.3125,0.1691228693181818,0.0716777777777777,0.25,0.1220703125,0.02915,4,11,18
72,U225,INVX0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1
73,U226,INVX0,0.2625,0.1173066666666666,0.0962866666666666,0.1875,0.0507,0.0248,5,15,15
74,U227,NAND2X0,0.11865234375,0.094655,0.0655444444444444,0.11865234375,0.07325,0.0229499999999999,12,20,36
75,U228,OA222X1,0.3854166666666667,0.1531888888888889,0.092503448275862,0.34375,0.1084,0.0338,6,18,29
76,U229,INVX0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1
77,U230,XOR2X1,0.3571428571428571,0.2647879464285714,0.1424076923076923,0.25,0.1953125,0.0538499999999999,7,14,26
78,U231,OAI221X1,0.25,0.12946875,0.0887739130434782,0.1875,0.09575,0.0335,6,16,23
79,U232,NAND2X0,0.2291666666666666,0.0771375,0.06434375,0.09375,0.0258499999999999,0.0163,6,16,16
80,U233,AND2X1,0.375,0.1713423295454545,0.09054,0.375,0.09765625,0.02885,4,11,20
81,U234,NAND2X0,0.2291666666666666,0.0778,0.0644375,0.09375,0.0266,0.01635,6,16,16
82,U235,NAND2X0,0.4166666666666667,0.1020063920454545,0.067855,0.25,0.0244140625,0.0121,3,11,20
83,U236,NAND2X0,0.25,0.132080078125,0.049978947368421,0.25,0.06591796875,0.0163,4,12,19
84,U237,OR2X1,0.15625,0.0944,0.0882937499999999,0.09375,0.0260999999999999,0.01375,6,16,16
85,U238,AO221X1,0.1953125,0.09664,0.09672,0.15625,0.0253,0.0253,8,15,15
86,U239,NOR2X0,0.15625,0.0941625,0.08940625,0.09375,0.02625,0.0172,6,16,16
87,U240,AO221X1,0.1953125,0.0970466666666666,0.0976466666666666,0.15625,0.0264,0.0244,8,15,15
88,U241,OAI21X1,0.3854166666666667,0.2847222222222222,0.15248125,0.1875,0.1953125,0.0322999999999999,6,9,16
89,U242,NAND2X0,0.2291666666666666,0.07698125,0.06388125,0.09375,0.0246,0.0155,6,16,16
90,U243,AOI222X1,0.1734375,0.0654888888888888,0.0719434782608695,0.19921875,0.0152,0.0076,10,27,23
91,U244,AO221X1,0.1953125,0.0961866666666666,0.0966066666666666,0.15625,0.027,0.0246,8,15,15
92,U245,OR2X1,0.0934836647727272,0.0739625,0.0699724137931034,0.0791015625,0.07125,0.0179,11,24,29
93,U246,AO221X1,0.2276785714285714,0.1451241629464285,0.0885333333333333,0.1875,0.1842041015625,0.0325499999999999,7,14,24
94,U247,MUX21X1,0.3,0.1841571514423076,0.10888,0.25,0.125,0.03,5,13,20
95,U248,NOR2X0,0.3125,0.1388784555288461,0.0883105263157894,0.3125,0.106689453125,0.015,5,13,19
96,U249,OA21X1,0.4166666666666667,0.3125,0.0704210526315789,0.25,0.25,0.0037,3,4,19
97,U250,INVX0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1
98,U251,INVX0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1
99,U252,INVX0,0.5,0.4166666666666667,0.0797117647058823,0.5,0.25,0.01,2,3,17
100,U253,AO222X1,0.1532389322916666,0.0638535714285714,0.0758652173913043,0.11572265625,0.0246,0.017,12,28,23
101,U254,OA21X1,0.3125,0.178125,0.1020117647058823,0.25,0.09765625,0.0221,4,10,17
102,U255,NAND2X0,0.5,0.1897321428571428,0.0807823529411764,0.5,0.046875,0.0098,2,7,17
103,U256,INVX0,0.5,0.1193576388888889,0.0891125,0.5,0.09765625,0.0168,2,9,16
104,U257,NOR2X0,0.15625,0.09515,0.089525,0.09375,0.0262999999999999,0.01645,6,16,16
105,U258,AND2X1,0.2291666666666666,0.0779125,0.06475,0.09375,0.02685,0.01605,6,16,16
106,U259,AO221X1,0.1953125,0.0973466666666666,0.0964533333333333,0.15625,0.027,0.0247,8,15,15
107,U260,AND2X1,0.0625,0.0078125,0.0078125,0.0625,0.0078125,0.0078125,5,8,8
108,U261,AND4X1,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,7,7,7
109,U262,AND2X1,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
110,U263,INVX0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1
111,U264,NAND2X0,0.3125,0.2083333333333333,0.2083333333333333,0.125,0.09375,0.09375,4,6,6
112,U265,NAND3X0,0.0729166666666666,0.0729166666666666,0.0729166666666666,0.09375,0.09375,0.09375,6,6,6
113,U266,NAND2X0,0.1629464285714285,0.0703125,0.0703125,0.109375,0.0390625,0.0390625,7,9,9
114,U267,NAND3X0,0.0625,0.03125,0.03125,0.0625,0.03125,0.03125,6,7,7
115,U268,INVX0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
116,U269,NAND2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
117,U270,XOR2X1,1.0,1.0,1.0,1.0,1.0,1.0,2,2,2
118,U271,NAND4X0,0.0691964285714285,0.0691964285714285,0.0691964285714285,0.109375,0.109375,0.109375,7,7,7
119,U272,AND2X1,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
120,U273,NAND3X0,0.25,0.25,0.25,0.25,0.25,0.25,3,3,3
121,U274,INVX0,0.125,0.00390625,0.00390625,0.125,0.00390625,0.00390625,4,9,9
122,U275,NAND4X0,0.0078125,0.00390625,0.00390625,0.0078125,0.00390625,0.00390625,8,9,9
123,U276,AND2X1,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
124,U277,XOR3X1,1.0,1.0,1.0,1.0,1.0,1.0,5,10,10
125,U278,XOR3X1,1.0,1.0,1.0,1.0,1.0,1.0,7,8,8
126,U279,XOR3X1,1.0,1.0,1.0,1.0,1.0,1.0,4,4,4
127,U280,XOR2X1,1.0,1.0,1.0,1.0,1.0,1.0,2,2,2
128,U281,XOR2X1,1.0,1.0,1.0,1.0,1.0,1.0,2,2,2
129,U282,XOR2X1,1.0,1.0,1.0,1.0,1.0,1.0,2,2,2
130,U283,XOR3X1,1.0,1.0,1.0,1.0,1.0,1.0,5,10,10
131,U284,XOR3X1,1.0,1.0,1.0,1.0,1.0,1.0,7,8,8
132,U285,XOR3X1,1.0,1.0,1.0,1.0,1.0,1.0,4,4,4
133,U286,XOR2X1,1.0,1.0,1.0,1.0,1.0,1.0,2,2,2
134,U287,XOR2X1,1.0,1.0,1.0,1.0,1.0,1.0,2,2,2
135,U288,XOR2X1,1.0,1.0,1.0,1.0,1.0,1.0,2,2,2
136,U289,AND3X1,0.03125,0.015625,0.015625,0.03125,0.015625,0.015625,6,7,7
137,U290,AND2X1,0.0625,0.03125,0.03125,0.0625,0.03125,0.03125,5,6,6
138,U291,AND4X1,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,5,5,5
139,U292,AND2X1,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
140,U293,NAND3X0,0.25,0.25,0.25,0.25,0.25,0.25,3,3,3
141,U294,NAND3X0,0.25,0.25,0.25,0.25,0.25,0.25,3,3,3
142,U295,NAND3X0,0.25,0.25,0.25,0.25,0.25,0.25,3,3,3
143,U296,NAND2X0,0.0625,0.015625,0.015625,0.0625,0.015625,0.015625,5,7,7
144,U297,INVX0,0.25,0.25,0.25,0.25,0.25,0.25,3,3,3
145,U298,AND2X1,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.25,0.25,0.25,3,3,3
146,U299,NAND2X0,0.0691964285714285,0.0691964285714285,0.0691964285714285,0.109375,0.109375,0.109375,7,7,7
147,U300,NAND3X0,0.25,0.25,0.25,0.25,0.25,0.25,3,3,3
148,U301,AND4X1,0.125,0.125,0.125,0.125,0.125,0.125,4,4,4
149,U302,AND2X1,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
150,U303,AND3X1,0.25,0.25,0.25,0.25,0.25,0.25,3,3,3
151,U304,AND3X1,0.25,0.25,0.25,0.25,0.25,0.25,3,3,3
152,U305,AND3X1,0.25,0.25,0.25,0.25,0.25,0.25,3,3,3
153,U306,AND2X1,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.25,0.25,0.25,3,3,3
154,U307,OR2X1,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
155,U308,AND4X1,0.125,0.125,0.125,0.125,0.125,0.125,4,4,4
