,GATE_NAME,GATE_TYPE,LIM2_MEAN,LIM4_MEAN,INF_MEAN,LIM2_MEDIAN,LIM4_MEDIAN,INF_MEDIAN,LIM2_SIZE,LIM4_SIZE,INF_SIZE
107,U45,AOI22X2,0.375,0.1651785714285714,0.1651785714285714,0.375,0.125,0.125,4,7,7
108,U44,OAI21X2,0.28125,0.2916666666666667,0.2265625,0.28125,0.25,0.171875,6,6,8
109,U42,AOI22X2,0.375,0.1651785714285714,0.1651785714285714,0.375,0.125,0.125,4,7,7
110,U41,OAI21X2,0.28125,0.2916666666666667,0.2265625,0.28125,0.25,0.171875,6,6,8
111,U39,AOI22X2,0.375,0.1651785714285714,0.1651785714285714,0.375,0.125,0.125,4,7,7
112,U38,OAI21X2,0.28125,0.2916666666666667,0.2265625,0.28125,0.25,0.171875,6,6,8
113,U36,AOI22X2,0.375,0.1651785714285714,0.1651785714285714,0.375,0.125,0.125,4,7,7
114,U35,OAI21X2,0.28125,0.2916666666666667,0.2265625,0.28125,0.25,0.171875,6,6,8
115,U33,AOI22X2,0.375,0.1651785714285714,0.1651785714285714,0.375,0.125,0.125,4,7,7
116,U32,OAI21X2,0.28125,0.2916666666666667,0.2265625,0.28125,0.25,0.171875,6,6,8
117,U31,AOI22X2,0.375,0.375,0.375,0.25,0.25,0.25,4,4,4
118,U30,INVX32,0.375,0.375,0.375,0.375,0.25,0.25,4,4,4
119,U29,AOI22X2,0.375,0.375,0.375,0.25,0.25,0.25,4,4,4
120,U28,INVX32,0.375,0.375,0.375,0.375,0.25,0.25,4,4,4
121,U27,AOI22X2,0.375,0.375,0.375,0.25,0.25,0.25,4,4,4
122,U26,INVX32,0.375,0.375,0.375,0.375,0.25,0.25,4,4,4
123,U25,AOI22X2,0.375,0.375,0.375,0.25,0.25,0.25,4,4,4
124,U24,INVX32,0.375,0.375,0.375,0.375,0.25,0.25,4,4,4
125,U23,AOI22X2,0.375,0.375,0.375,0.25,0.25,0.25,4,4,4
126,U22,INVX32,0.375,0.375,0.375,0.375,0.25,0.25,4,4,4
127,U21,AOI22X2,0.375,0.375,0.375,0.25,0.25,0.25,4,4,4
128,U20,INVX32,0.375,0.375,0.375,0.375,0.25,0.25,4,4,4
129,U19,AOI22X2,0.375,0.375,0.375,0.25,0.25,0.25,4,4,4
130,U18,INVX32,0.375,0.375,0.375,0.375,0.25,0.25,4,4,4
131,U17,AOI22X2,0.375,0.375,0.375,0.25,0.25,0.25,4,4,4
132,U16,INVX32,0.375,0.375,0.375,0.375,0.25,0.25,4,4,4
133,U15,OAI21X2,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.25,0.25,0.25,3,3,3
134,U14,OAI21X2,0.375,0.375,0.375,0.375,0.375,0.375,4,4,4
135,U13,AOI22X2,0.2708333333333333,0.1814236111111111,0.1814236111111111,0.21875,0.125,0.125,6,9,9
136,U12,INVX32,0.375,0.216796875,0.1814236111111111,0.375,0.140625,0.125,4,8,9
137,U11,AOI22X2,0.2604166666666667,0.2455357142857142,0.2455357142857142,0.21875,0.1875,0.1875,6,7,7
138,U10,INVX32,0.375,0.2455357142857142,0.2455357142857142,0.375,0.1875,0.1875,4,7,7
139,U9,AOI22X2,0.2708333333333333,0.2633928571428571,0.2633928571428571,0.21875,0.1875,0.1875,6,7,7
140,U8,INVX32,0.375,0.2633928571428571,0.2633928571428571,0.375,0.1875,0.1875,4,7,7
141,U7,AOI22X2,0.2455357142857142,0.2118055555555555,0.2118055555555555,0.15625,0.1875,0.1875,7,9,9
142,U6,INVX32,0.375,0.2118055555555555,0.2118055555555555,0.375,0.1875,0.1875,4,9,9
143,U5,AOI21X2,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.25,0.25,0.25,3,3,3
144,U4,AOI21X2,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,5,5,5
145,U3,OAI21X2,0.3125,0.2604166666666667,0.2604166666666667,0.25,0.3125,0.3125,4,6,6
146,U290,INVX32,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
147,U289,NAND2X4,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
148,U291,MUX21X2,0.5,0.375,0.375,0.5,0.25,0.25,3,4,4
149,U1,MUX21X1,0.375,0.13671875,0.13671875,0.375,0.015625,0.015625,4,8,8
150,U2,MUX21X1,0.375,0.125,0.114013671875,0.375,0.03515625,0.028564453125,4,11,13
151,U34,MUX21X1,0.375,0.1375,0.1158353365384615,0.375,0.052734375,0.00732421875,4,10,13
152,U37,MUX21X1,0.375,0.1527777777777778,0.1249186197916666,0.375,0.0703125,0.00732421875,4,9,12
153,U40,MUX21X1,0.375,0.1449652777777778,0.1155598958333333,0.375,0.0703125,0.0107421875,4,9,12
154,U43,MUX21X1,0.2083333333333333,0.10836,0.10545625,0.0625,0.0639,0.0117,6,15,16
155,U46,MUX21X1,0.2083333333333333,0.177734375,0.1636681189903846,0.0625,0.0791015625,0.044677734375,6,12,13
156,U49,MUX21X1,0.375,0.1744791666666666,0.1319247159090909,0.375,0.1171875,0.013671875,4,9,11
157,U52,MUX21X1,0.325,0.234375,0.190625,0.375,0.21875,0.109375,5,8,10
158,U53,MUX21X1,0.325,0.234375,0.190625,0.375,0.21875,0.109375,5,8,10
159,U54,MUX21X1,0.325,0.234375,0.190625,0.375,0.21875,0.109375,5,8,10
160,U70,MUX21X1,0.325,0.234375,0.190625,0.375,0.21875,0.109375,5,8,10
161,U76,MUX21X1,0.325,0.234375,0.190625,0.375,0.21875,0.109375,5,8,10
162,U78,MUX21X1,0.325,0.234375,0.190625,0.375,0.21875,0.109375,5,8,10
163,U81,MUX21X1,0.375,0.2589285714285714,0.1996527777777778,0.375,0.25,0.109375,4,7,9
164,U84,MUX21X1,0.5,0.2678571428571428,0.10902,0.5,0.1875,0.0021,3,7,15
165,U86,MUX21X1,0.5,0.234375,0.1196986607142857,0.5,0.15625,0.00732421875,3,8,14
166,U98,MUX21X1,0.5,0.3125,0.1290564903846154,0.5,0.25,0.0078125,3,6,13
167,U103,MUX21X1,0.5,0.25,0.1192103794642857,0.5,0.1875,0.00732421875,3,7,14
168,U104,MUX21X1,0.375,0.212890625,0.153564453125,0.375,0.0703125,0.06640625,4,8,12
169,U105,MUX21X1,0.5,0.1744791666666666,0.1450639204545454,0.5,0.1171875,0.025390625,3,9,11
170,U110,MUX21X1,0.375,0.1690340909090909,0.10818125,0.375,0.140625,0.0231499999999999,4,11,16
171,U115,MUX21X1,0.375,0.2,0.1716086647727272,0.375,0.0703125,0.1123046875,4,10,11
172,U119,MUX21X1,0.5,0.5,0.5,0.5,0.5,0.5,3,3,3
173,U121,MUX21X1,0.5,0.5,0.5,0.5,0.5,0.5,3,3,3
174,U122,MUX21X1,0.325,0.2678571428571428,0.2118055555555555,0.375,0.25,0.109375,5,7,9
175,U130,MUX21X1,0.375,0.2222222222222222,0.184765625,0.375,0.0703125,0.087890625,4,9,10
176,U133,MUX21X1,0.375,0.1901041666666666,0.1482599431818181,0.375,0.0703125,0.064453125,4,9,11
177,U134,MUX21X1,0.375,0.1818181818181818,0.1670809659090909,0.375,0.0703125,0.083984375,4,11,11
178,U136,MUX21X1,0.5,0.2065972222222222,0.1953125,0.5,0.140625,0.09375,3,9,10
179,U139,MUX21X1,0.5,0.2522321428571428,0.236328125,0.5,0.171875,0.1328125,3,7,8
180,U140,MUX21X1,0.5,0.22265625,0.2065972222222222,0.5,0.15625,0.09375,3,8,9
181,U141,MUX21X1,0.5,0.2265625,0.1651278409090909,0.5,0.15625,0.0703125,3,8,11
182,U142,MUX21X1,0.5,0.5,0.5,0.5,0.5,0.5,3,3,3
183,U143,MUX21X1,0.5,0.5,0.5,0.5,0.5,0.5,3,3,3
184,U144,MUX21X1,0.5,0.2916666666666667,0.2916666666666667,0.5,0.25,0.25,3,6,6
185,U145,MUX21X1,0.5,0.5,0.5,0.5,0.5,0.5,3,3,3
186,U146,MUX21X1,0.5,0.5,0.5,0.5,0.5,0.5,3,3,3
187,U147,MUX21X1,0.5,0.2916666666666667,0.2916666666666667,0.5,0.25,0.25,3,6,6
188,U148,MUX21X1,0.5,0.5,0.5,0.5,0.5,0.5,3,3,3
189,U149,MUX21X1,0.5,0.5,0.5,0.5,0.5,0.5,3,3,3
190,U150,MUX21X1,0.5,0.2916666666666667,0.2916666666666667,0.5,0.25,0.25,3,6,6
191,U151,MUX21X1,0.5,0.5,0.5,0.5,0.5,0.5,3,3,3
192,U152,MUX21X1,0.5,0.5,0.5,0.5,0.5,0.5,3,3,3
193,U153,MUX21X1,0.5,0.2916666666666667,0.2916666666666667,0.5,0.25,0.25,3,6,6
194,U154,MUX21X1,0.5,0.5,0.5,0.5,0.5,0.5,3,3,3
195,U155,MUX21X1,0.5,0.5,0.5,0.5,0.5,0.5,3,3,3
196,U156,MUX21X1,0.5,0.2916666666666667,0.2916666666666667,0.5,0.25,0.25,3,6,6
197,U157,MUX21X1,0.5,0.5,0.5,0.5,0.5,0.5,3,3,3
198,U158,MUX21X1,0.5,0.5,0.5,0.5,0.5,0.5,3,3,3
199,U159,MUX21X1,0.5,0.2916666666666667,0.2916666666666667,0.5,0.25,0.25,3,6,6
200,U160,MUX21X1,0.5,0.5,0.5,0.5,0.5,0.5,3,3,3
201,U161,MUX21X1,0.5,0.5,0.5,0.5,0.5,0.5,3,3,3
202,U162,MUX21X1,0.5,0.2916666666666667,0.2916666666666667,0.5,0.25,0.25,3,6,6
203,U163,MUX21X1,0.5,0.5,0.5,0.5,0.5,0.5,3,3,3
204,U164,MUX21X1,0.5,0.5,0.5,0.5,0.5,0.5,3,3,3
205,U165,MUX21X1,0.5,0.2916666666666667,0.2916666666666667,0.5,0.25,0.25,3,6,6
206,U166,MUX21X1,0.325,0.2916666666666667,0.2916666666666667,0.375,0.25,0.25,5,6,6
