,GATE_NAME,GATE_TYPE,LIM2_MEAN,LIM4_MEAN,INF_MEAN,LIM2_MEDIAN,LIM4_MEDIAN,INF_MEDIAN,LIM2_SIZE,LIM4_SIZE,INF_SIZE
17,U173,NAND4X0,0.08125,0.0328148936170212,0.0340243902439024,0.09375,0.0399,0.0381,10,47,41
18,U174,NOR2X0,0.5,0.4687142857142857,0.4713826086956522,0.5,0.4986,0.4974,6,21,23
19,U175,XOR2X1,0.6666666666666666,0.1104910714285714,0.0311097560975609,0.5,0.046875,0.0077,3,14,41
20,U176,NOR2X0,0.0625,0.0071181818181818,0.0070878048780487,0.0625,0.0071,0.0077,5,33,41
21,U177,XOR2X1,0.6666666666666666,0.1104910714285714,0.0311536585365853,0.5,0.046875,0.0077,3,14,41
22,U178,NOR2X0,0.0625,0.007160606060606,0.0070365853658536,0.0625,0.0075,0.0077,5,33,41
23,U179,XOR2X1,0.6666666666666666,0.1104910714285714,0.0311731707317073,0.5,0.046875,0.0078,3,14,41
24,U180,NOR2X0,0.0625,0.007321875,0.0070268292682926,0.0625,0.00765,0.0072,5,32,41
25,U181,XOR2X1,0.6666666666666666,0.1104910714285714,0.0311951219512195,0.5,0.046875,0.0077,3,14,41
26,U182,NOR2X0,0.0625,0.0074133333333333,0.0072780487804878,0.0625,0.008,0.0078,5,30,41
27,U183,NAND4X0,0.08125,0.0331765957446808,0.0344463414634146,0.09375,0.0407,0.0387,10,47,41
28,U184,NOR2X0,0.5,0.4707095238095238,0.4701869565217391,0.5,0.4988,0.4961,6,21,23
29,U185,XOR2X1,0.6666666666666666,0.1359375,0.0313878048780487,0.5,0.046875,0.008,3,10,41
30,U186,NOR2X0,0.0625,0.00706,0.006970731707317,0.0625,0.0075,0.0075,5,20,41
31,U187,XOR2X1,0.6666666666666666,0.1359375,0.0310219512195121,0.5,0.046875,0.0077,3,10,41
32,U188,NOR2X0,0.0625,0.0070599999999999,0.0069926829268292,0.0625,0.0077,0.0076,5,20,41
33,U189,XOR2X1,0.6666666666666666,0.1359375,0.0310097560975609,0.5,0.046875,0.0072,3,10,41
34,U190,NOR2X0,0.0625,0.00694,0.0068170731707317,0.0625,0.0076,0.0073,5,20,41
35,U191,XOR2X1,0.6666666666666666,0.1359375,0.0308024390243902,0.5,0.046875,0.0072,3,10,41
36,U192,NOR2X0,0.0625,0.00699,0.0071780487804878,0.0625,0.0078,0.0076,5,20,41
37,U193,NAND4X0,0.0729166666666666,0.030225,0.0344634146341463,0.09375,0.03825,0.0382,6,32,41
38,U194,NAND2X0,0.21875,0.3735307692307692,0.3561351351351351,0.21875,0.3738,0.3734,6,26,37
39,U195,OR3X1,0.3125,0.3098961538461539,0.264427027027027,0.375,0.3724,0.3679,8,26,37
40,U196,OR3X1,0.3125,0.3109461538461538,0.2643135135135135,0.375,0.3738,0.3693,8,26,37
41,U197,XOR2X1,0.6666666666666666,0.1359375,0.0309414634146341,0.5,0.046875,0.0075,3,10,41
42,U198,NOR2X0,0.0625,0.0071238095238095,0.0072560975609756,0.0625,0.008,0.0076,5,21,41
43,U199,XOR2X1,0.6666666666666666,0.1359375,0.0310073170731707,0.5,0.046875,0.0075,3,10,41
44,U200,NOR2X0,0.0625,0.0072285714285714,0.0070219512195121,0.0625,0.008,0.0077,5,21,41
45,U201,XOR2X1,0.6666666666666666,0.1359375,0.0310780487804878,0.5,0.046875,0.0075,3,10,41
46,U202,NOR2X0,0.0625,0.0074285714285714,0.0072024390243902,0.0625,0.0083,0.0077,5,21,41
47,U203,XOR2X1,0.6666666666666666,0.1359375,0.0308756097560975,0.5,0.046875,0.0073,3,10,41
48,U204,NOR2X0,0.0625,0.0074904761904761,0.006970731707317,0.0625,0.008,0.0075,5,21,41
49,U205,NAND4X0,0.0729166666666666,0.0316085714285714,0.0346341463414634,0.09375,0.0409,0.0385,6,35,41
50,U206,NOR2X0,0.5,0.49972,0.4726521739130435,0.5,0.4993,0.4986,2,15,23
51,U207,XOR2X1,0.6666666666666666,0.1153846153846153,0.0310658536585365,0.5,0.046875,0.0075,3,13,41
52,U208,NOR2X0,0.0625,0.0071137931034482,0.0069829268292682,0.0625,0.0075,0.0074,5,29,41
53,U209,XNOR2X1,0.6666666666666666,0.1153846153846153,0.0309487804878048,0.5,0.046875,0.0074,3,13,41
54,U210,NOR2X0,0.0625,0.0073714285714285,0.0071341463414634,0.0625,0.00775,0.0077,5,28,41
55,U211,XOR2X1,0.6666666666666666,0.1153846153846153,0.0311414634146341,0.5,0.046875,0.0075,3,13,41
56,U212,NOR2X0,0.0625,0.0070821428571428,0.0071512195121951,0.0625,0.0076,0.0075,5,28,41
57,U213,XOR2X1,0.6666666666666666,0.1153846153846153,0.0310536585365853,0.5,0.046875,0.0076,3,13,41
58,U214,NOR2X0,0.0625,0.0074033333333333,0.0071024390243902,0.0625,0.008,0.0078,5,30,41
59,U215,NAND4X0,0.0798611111111111,0.0324422222222222,0.0343341463414634,0.09375,0.0409,0.0384,9,45,41
60,U216,NOR2X0,0.5,0.4703136363636364,0.4722652173913043,0.5,0.49795,0.4978,6,22,23
61,U217,XOR2X1,0.6666666666666666,0.1104910714285714,0.0311365853658536,0.5,0.046875,0.0078,3,14,41
62,U218,NOR2X0,0.0625,0.0073870967741935,0.0069975609756097,0.0625,0.0077,0.0074,5,31,41
63,U219,XOR2X1,0.6666666666666666,0.1104910714285714,0.0312,0.5,0.046875,0.0077,3,14,41
64,U220,NOR2X0,0.0625,0.007490909090909,0.0073146341463414,0.0625,0.0077,0.0078,5,33,41
65,U221,XOR2X1,0.6666666666666666,0.1104910714285714,0.0310682926829268,0.5,0.046875,0.0075,3,14,41
66,U222,NOR2X0,0.0625,0.00705,0.0068097560975609,0.0625,0.0074,0.0073,5,32,41
67,U223,XOR2X1,0.6666666666666666,0.1104910714285714,0.031160975609756,0.5,0.046875,0.0077,3,14,41
68,U224,NOR2X0,0.0625,0.00744375,0.0071024390243902,0.0625,0.00775,0.0077,5,32,41
69,U225,NAND4X0,0.08125,0.0329791666666666,0.0348243902439024,0.09375,0.0407,0.0385,10,48,41
70,U226,NOR2X0,0.5,0.4699190476190476,0.4734391304347826,0.5,0.4966,0.5001,5,21,23
71,U227,XOR2X1,0.6666666666666666,0.1359375,0.0309365853658536,0.5,0.046875,0.0075,3,10,41
72,U228,NOR2X0,0.0625,0.0069904761904761,0.0070560975609756,0.0625,0.0077,0.0077,5,21,41
73,U229,XOR2X1,0.6666666666666666,0.1359375,0.0310048780487804,0.5,0.046875,0.0076,3,10,41
74,U230,NOR2X0,0.0625,0.0071333333333333,0.007,0.0625,0.0075,0.0076,5,21,41
75,U231,XNOR2X1,0.6666666666666666,0.1359375,0.0311097560975609,0.5,0.046875,0.0076,3,10,41
76,U232,NOR2X0,0.0625,0.0072809523809523,0.0071658536585365,0.0625,0.0079,0.0077,5,21,41
77,U233,XOR2X1,0.6666666666666666,0.1359375,0.0309731707317073,0.5,0.046875,0.0075,3,10,41
78,U234,NOR2X0,0.0625,0.0070333333333333,0.0072073170731707,0.0625,0.0075,0.0077,5,21,41
79,U235,NAND4X0,0.0729166666666666,0.0309257142857142,0.0343268292682926,0.09375,0.0393,0.0382,6,35,41
80,U236,NAND2X0,0.21875,0.374276923076923,0.3569108108108108,0.21875,0.37455,0.3758,6,26,37
81,U237,OR3X1,0.3035714285714285,0.316088,0.2646918918918919,0.375,0.3733,0.3689,7,25,37
82,U238,NOR2X0,0.5,0.50048,0.4732695652173913,0.5,0.5008,0.4973,2,15,23
83,U239,INVX0,1.0,0.9230769230769232,0.9285714285714286,1.0,1.0,1.0,3,13,14
84,U240,OR3X1,0.3125,0.3102777777777777,0.2645459459459459,0.375,0.3712,0.3703,8,27,37
85,U241,XNOR3X1,1.0,0.9285714285714286,0.9285714285714286,1.0,1.0,1.0,8,14,14
86,U242,XOR2X1,0.8,0.8333333333333334,0.8333333333333334,1.0,1.0,1.0,5,6,6
87,U243,NAND2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
88,U244,XNOR3X1,1.0,1.0,1.0,1.0,1.0,1.0,4,4,4
89,U245,XOR2X1,1.0,1.0,1.0,1.0,1.0,1.0,2,2,2
90,U246,INVX0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1
91,U247,NOR2X0,0.5,0.5,0.4732347826086956,0.5,0.5,0.5006,2,13,23
92,U248,INVX0,1.0,0.9230769230769232,0.9285714285714286,1.0,1.0,1.0,3,13,14
93,U249,XNOR3X1,1.0,0.9285714285714286,0.9285714285714286,1.0,1.0,1.0,8,14,14
94,U250,XOR2X1,0.8,0.8333333333333334,0.8333333333333334,1.0,1.0,1.0,5,6,6
95,U251,XNOR3X1,1.0,1.0,1.0,1.0,1.0,1.0,4,4,4
96,U252,XNOR2X1,1.0,1.0,1.0,1.0,1.0,1.0,2,2,2
97,U253,NAND2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
98,U254,XOR3X1,1.0,1.0,1.0,1.0,1.0,1.0,4,4,4
99,U255,XNOR2X1,1.0,1.0,1.0,1.0,1.0,1.0,2,2,2
100,U256,INVX0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1
101,U257,INVX0,1.0,0.9230769230769232,0.9285714285714286,1.0,1.0,1.0,3,13,14
102,U258,XNOR3X1,1.0,0.9285714285714286,0.9285714285714286,1.0,1.0,1.0,8,14,14
103,U259,XOR2X1,0.8,0.8333333333333334,0.8333333333333334,1.0,1.0,1.0,5,6,6
104,U260,NAND2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
105,U261,XNOR3X1,1.0,1.0,1.0,1.0,1.0,1.0,4,4,4
106,U262,XNOR2X1,1.0,1.0,1.0,1.0,1.0,1.0,2,2,2
107,U263,XOR3X1,1.0,1.0,1.0,1.0,1.0,1.0,4,4,4
108,U264,XOR2X1,1.0,1.0,1.0,1.0,1.0,1.0,2,2,2
109,U265,INVX0,1.0,0.9230769230769232,0.9285714285714286,1.0,1.0,1.0,3,13,14
110,U266,XNOR3X1,1.0,0.9285714285714286,0.9285714285714286,1.0,1.0,1.0,8,14,14
111,U267,XOR2X1,0.8,0.8333333333333334,0.8333333333333334,1.0,1.0,1.0,5,6,6
112,U268,NAND2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
113,U269,XNOR3X1,1.0,1.0,1.0,1.0,1.0,1.0,4,4,4
114,U270,XOR2X1,1.0,1.0,1.0,1.0,1.0,1.0,2,2,2
115,U271,INVX0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1
116,U272,NOR2X0,0.5,0.50034,0.4743565217391304,0.5,0.4998,0.5002,2,15,23
117,U273,INVX0,1.0,0.9230769230769232,0.9285714285714286,1.0,1.0,1.0,3,13,14
118,U274,XNOR3X1,1.0,0.9285714285714286,0.9285714285714286,1.0,1.0,1.0,8,14,14
119,U275,XOR2X1,0.8,0.8333333333333334,0.8333333333333334,1.0,1.0,1.0,5,6,6
120,U276,NAND2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
121,U277,XOR3X1,1.0,1.0,1.0,1.0,1.0,1.0,4,4,4
122,U278,XOR2X1,1.0,1.0,1.0,1.0,1.0,1.0,2,2,2
123,U279,INVX0,1.0,0.9230769230769232,0.9285714285714286,1.0,1.0,1.0,3,13,14
124,U280,XNOR3X1,1.0,0.9285714285714286,0.9285714285714286,1.0,1.0,1.0,8,14,14
125,U281,XOR2X1,0.8,0.8333333333333334,0.8333333333333334,1.0,1.0,1.0,5,6,6
126,U282,XNOR3X1,1.0,1.0,1.0,1.0,1.0,1.0,4,4,4
127,U283,XNOR2X1,1.0,1.0,1.0,1.0,1.0,1.0,2,2,2
128,U284,NAND2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
129,U285,XNOR3X1,1.0,1.0,1.0,1.0,1.0,1.0,4,4,4
130,U286,XNOR2X1,1.0,1.0,1.0,1.0,1.0,1.0,2,2,2
131,U287,XOR3X1,1.0,1.0,1.0,1.0,1.0,1.0,4,4,4
132,U288,XOR2X1,1.0,1.0,1.0,1.0,1.0,1.0,2,2,2
133,U289,INVX0,1.0,0.9230769230769232,0.9285714285714286,1.0,1.0,1.0,3,13,14
134,U290,XNOR3X1,1.0,0.9285714285714286,0.9285714285714286,1.0,1.0,1.0,8,14,14
135,U291,XOR2X1,0.8,0.8333333333333334,0.8333333333333334,1.0,1.0,1.0,5,6,6
136,U292,XNOR3X1,1.0,1.0,1.0,1.0,1.0,1.0,4,4,4
137,U293,XNOR2X1,1.0,1.0,1.0,1.0,1.0,1.0,2,2,2
138,U294,NAND2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
139,U295,XNOR3X1,1.0,1.0,1.0,1.0,1.0,1.0,4,4,4
140,U296,XNOR2X1,1.0,1.0,1.0,1.0,1.0,1.0,2,2,2
141,U297,XOR3X1,1.0,1.0,1.0,1.0,1.0,1.0,4,4,4
142,U298,XOR2X1,1.0,1.0,1.0,1.0,1.0,1.0,2,2,2
143,U299,INVX0,1.0,0.9230769230769232,0.9285714285714286,1.0,1.0,1.0,3,13,14
144,U300,XNOR3X1,1.0,0.9285714285714286,0.9285714285714286,1.0,1.0,1.0,8,14,14
145,U301,XOR2X1,0.8,0.8333333333333334,0.8333333333333334,1.0,1.0,1.0,5,6,6
146,U302,XNOR3X1,1.0,1.0,1.0,1.0,1.0,1.0,4,4,4
147,U303,XNOR2X1,1.0,1.0,1.0,1.0,1.0,1.0,2,2,2
148,U304,NAND2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
149,U305,XNOR3X1,1.0,1.0,1.0,1.0,1.0,1.0,4,4,4
150,U306,XNOR2X1,1.0,1.0,1.0,1.0,1.0,1.0,2,2,2
151,U307,XOR3X1,1.0,1.0,1.0,1.0,1.0,1.0,4,4,4
152,U308,XOR2X1,1.0,1.0,1.0,1.0,1.0,1.0,2,2,2
