,GATE_NAME,GATE_TYPE,LIM2_MEAN,LIM4_MEAN,INF_MEAN,LIM2_MEDIAN,LIM4_MEDIAN,INF_MEDIAN,LIM2_SIZE,LIM4_SIZE,INF_SIZE
45,U327,NAND2X0,0.6666666666666666,0.3,0.21875,0.5,0.125,0.0625,3,5,6
46,U328,AO21X1,0.3125,0.1875,0.1875,0.125,0.03125,0.03125,4,6,6
47,U329,NAND2X0,0.325,0.2916666666666667,0.2142857142857142,0.375,0.25,0.125,5,6,7
48,U330,NAND3X0,0.125,0.03125,0.03125,0.125,0.03125,0.03125,4,6,6
49,U331,MUX21X1,0.375,0.2008928571428571,0.2008928571428571,0.375,0.125,0.125,4,7,7
50,U332,INVX0,0.5,0.25,0.25,0.5,0.25,0.25,2,3,3
51,U333,OR2X1,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.25,0.25,0.25,3,3,3
52,U334,AND2X1,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
53,U335,AO21X1,0.3125,0.2875,0.2875,0.25,0.1875,0.1875,4,5,5
54,U336,INVX0,0.125,0.125,0.125,0.125,0.125,0.125,4,4,4
55,U337,NAND4X0,0.125,0.125,0.125,0.125,0.125,0.125,4,4,4
56,U338,NAND2X0,0.25,0.25,0.25,0.25,0.25,0.25,3,3,3
57,U339,MUX21X1,0.375,0.375,0.375,0.25,0.25,0.25,4,4,4
58,U340,AO21X1,0.4166666666666667,0.2375,0.2375,0.25,0.0625,0.0625,3,5,5
59,U341,INVX0,0.5,0.25,0.25,0.5,0.25,0.25,2,3,3
60,U342,NAND3X0,0.25,0.25,0.25,0.25,0.25,0.25,3,3,3
61,U343,MUX21X1,0.375,0.375,0.375,0.25,0.25,0.25,5,5,5
62,U344,NAND2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
63,U345,MUX21X1,0.5,0.5,0.5,0.5,0.5,0.5,3,3,3
64,U346,MUX21X1,0.375,0.375,0.375,0.25,0.25,0.25,4,4,4
65,U347,MUX21X1,0.375,0.375,0.375,0.25,0.25,0.25,4,4,4
66,U348,MUX21X1,0.375,0.375,0.375,0.25,0.25,0.25,4,4,4
67,U349,MUX21X1,0.375,0.375,0.375,0.25,0.25,0.25,4,4,4
68,U350,MUX21X1,0.375,0.375,0.375,0.25,0.25,0.25,4,4,4
69,U351,MUX21X1,0.375,0.375,0.375,0.25,0.25,0.25,4,4,4
70,U352,MUX21X1,0.375,0.375,0.375,0.25,0.25,0.25,4,4,4
71,U353,MUX21X1,0.375,0.375,0.375,0.25,0.25,0.25,4,4,4
72,U354,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
73,U355,AO22X1,0.2875,0.2875,0.2875,0.1875,0.1875,0.1875,5,5,5
74,U356,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
75,U357,AO22X1,0.3125,0.122265625,0.1011555989583333,0.1875,0.041015625,0.0380859375,5,10,12
76,U358,AO22X1,0.21875,0.1111111111111111,0.0833333333333333,0.09375,0.0,0.0,6,9,12
77,U359,MUX21X1,0.375,0.1380208333333333,0.1031901041666666,0.375,0.0546875,0.03125,4,9,12
78,U360,AO22X1,0.3125,0.1083984375,0.0987141927083333,0.1875,0.0341796875,0.025390625,5,11,12
79,U361,AO22X1,0.3125,0.0972493489583333,0.0965169270833333,0.1875,0.0205078125,0.01904296875,5,12,12
80,U362,AO22X1,0.3125,0.0972493489583333,0.094482421875,0.1875,0.0205078125,0.0166015625,5,12,12
81,U363,AO22X1,0.3125,0.105379971590909,0.0931803385416666,0.1875,0.0283203125,0.01611328125,5,11,12
82,U364,AO22X1,0.3125,0.116015625,0.092529296875,0.1875,0.029296875,0.0166015625,5,10,12
83,U365,AO22X1,0.3125,0.1171875,0.0833333333333333,0.1875,0.0078125,0.0,5,9,12
84,U366,AO22X1,0.3125,0.1111111111111111,0.0833333333333333,0.1875,0.0,0.0,5,9,12
85,U367,AND2X1,0.0625,0.0533854166666666,0.0430575284090909,0.0625,0.01953125,0.0224609375,5,9,11
86,U368,AO21X1,0.28125,0.1866319444444444,0.0993722222222222,0.28125,0.1328125,0.0372,6,9,18
87,U369,MUX21X1,0.325,0.1578125,0.1012125,0.25,0.05859375,0.047,5,10,16
88,U370,NAND2X0,0.25,0.1549479166666666,0.1077035757211538,0.25,0.08203125,0.016845703125,4,9,13
89,U371,NOR2X0,0.125,0.0625,0.0353655133928571,0.125,0.0625,0.0078125,4,8,14
90,U372,AO21X1,0.5,0.5,0.5,0.5,0.5,0.5,3,3,3
91,U373,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
92,U374,MUX21X1,0.2916666666666667,0.2544642857142857,0.2544642857142857,0.1875,0.15625,0.15625,6,7,7
93,U375,AO22X1,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,5,5,5
94,U376,NAND2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
95,U377,INVX0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1
96,U378,NAND2X0,0.3125,0.3,0.3,0.25,0.25,0.25,4,5,5
97,U379,MUX21X1,0.375,0.375,0.375,0.375,0.375,0.375,4,4,4
98,U380,OR2X1,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
99,U381,NAND2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
100,U382,OAI221X1,0.15078125,0.08838,0.0696,0.09375,0.0426,0.0253,10,20,26
101,U383,OA21X1,0.1202256944444444,0.1008866666666666,0.0799421052631579,0.03515625,0.0493,0.0224,9,15,19
102,U384,NAND2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
103,U385,AOI221X1,0.3125,0.3020833333333333,0.3020833333333333,0.375,0.21875,0.21875,6,6,6
104,U386,AND3X1,0.25,0.25,0.25,0.25,0.25,0.25,3,3,3
105,U387,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
106,U388,NAND3X0,0.25,0.125,0.125,0.25,0.125,0.125,3,4,4
107,U389,OA22X1,0.234375,0.2109375,0.1840277777777778,0.234375,0.125,0.109375,7,8,9
108,U390,AOI221X1,0.1808035714285714,0.2410714285714285,0.2410714285714285,0.140625,0.21875,0.21875,7,7,7
109,U391,AO21X1,0.4166666666666667,0.2875,0.2875,0.25,0.1875,0.1875,3,5,5
110,U392,INVX0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
111,U393,INVX0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
112,U394,NAND2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
113,U395,NOR2X0,0.0625,0.0342881944444444,0.0197666666666666,0.0625,0.05859375,0.006,5,9,15
114,U396,NAND3X0,0.125,0.0846354166666666,0.0589130108173076,0.125,0.02734375,0.005615234375,4,9,13
115,U397,NOR2X0,0.2375,0.1410590277777778,0.1153231534090909,0.0625,0.01953125,0.0224609375,5,9,11
116,U398,NOR4X0,0.125,0.07421875,0.07421875,0.125,0.03125,0.03125,6,10,10
117,U399,AND3X1,0.1875,0.1450892857142857,0.1450892857142857,0.1875,0.109375,0.109375,5,7,7
118,U400,AO21X1,0.2375,0.2375,0.2375,0.0625,0.0625,0.0625,5,5,5
119,U401,OR3X1,0.25,0.25,0.25,0.25,0.25,0.25,3,3,3
120,U402,NAND2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
121,U403,AO22X1,0.5,0.5,0.5,0.5,0.5,0.5,4,4,4
122,U404,NAND2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
123,U405,NAND2X0,0.2875,0.275,0.275,0.1875,0.25,0.25,5,5,5
124,U406,NAND3X0,0.25,0.25,0.25,0.25,0.25,0.25,3,3,3
125,U407,NAND2X0,0.25,0.25,0.25,0.25,0.25,0.25,3,3,3
126,U408,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
