,GATE_NAME,GATE_TYPE,LIM2_MEAN,LIM4_MEAN,INF_MEAN,LIM2_MEDIAN,LIM4_MEDIAN,INF_MEDIAN,LIM2_SIZE,LIM4_SIZE,INF_SIZE
29,U4082,INVX0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1
30,U4083,INVX0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1
31,U4097,INVX0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1
32,U4098,INVX0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1
33,U4099,INVX0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1
34,U4100,INVX0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1
35,U4101,INVX0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1
36,U4102,INVX0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1
37,U4103,INVX0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1
38,U4104,INVX0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1
39,U4105,INVX0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1
40,U4113,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
41,U4114,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
42,U4115,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
43,U4116,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
44,U4117,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
45,U4118,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
46,U4119,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
47,U4120,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
48,U4121,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
49,U4122,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
50,U4123,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
51,U4124,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
52,U4125,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
53,U4126,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
54,U4127,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
55,U4128,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
56,U4129,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
57,U4130,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
58,U4131,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
59,U4132,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
60,U4133,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
61,U4134,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
62,U4135,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
63,U4136,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
64,U4137,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
65,U4138,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
66,U4139,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
67,U4140,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
68,U4141,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
69,U4142,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
70,U4143,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
71,U4144,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
72,U4145,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
73,U4146,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
74,U4147,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
75,U4148,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
76,U4149,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
77,U4150,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
78,U4151,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
79,U4152,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
80,U4153,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
81,U4154,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
82,U4155,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
83,U4156,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
84,U4157,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
85,U4158,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
86,U4159,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
87,U4160,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
88,U4161,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
89,U4162,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
90,U4163,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
91,U4164,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
92,U4165,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
93,U4166,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
94,U4167,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
95,U4168,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
96,U4169,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
97,U4170,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
98,U4171,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
99,U4172,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
100,U4173,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
101,U4174,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
102,U4175,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
103,U4176,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
104,U4177,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
105,U4178,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
106,U4179,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
107,U4180,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
108,U4181,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
109,U4182,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
110,U4183,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
111,U4184,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
112,U4185,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
113,U4186,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
114,U4187,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
115,U4188,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
116,U4189,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
117,U4190,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
118,U4191,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
119,U4192,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
120,U4193,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
121,U4194,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
122,U4195,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
123,U4196,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
124,U4197,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
125,U4198,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
126,U4199,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
127,U4200,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
128,U4201,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
129,U4202,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
130,U4203,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
131,U4204,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
132,U4205,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
133,U4206,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
134,U4207,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
135,U4208,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
136,U4209,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
137,U4210,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
138,U4211,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
139,U4212,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
140,U4213,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
141,U4214,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
142,U4215,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
143,U4216,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
144,U4217,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
145,U4218,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
146,U4219,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
147,U4220,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
148,U4221,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
149,U4222,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
150,U4223,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
151,U4224,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
152,U4225,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
153,U4226,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
154,U4227,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
155,U4228,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
156,U4229,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
157,U4230,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
158,U4231,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
159,U4232,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
160,U4233,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
161,U4234,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
162,U4235,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
163,U4236,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
164,U4237,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
165,U4238,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
166,U4239,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
167,U4240,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
168,U4247,XNOR2X1,0.8,0.8571428571428571,0.8333333333333334,1.0,1.0,1.0,5,7,6
169,U4248,NAND2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
170,U4249,XNOR2X1,0.8,0.8571428571428571,0.8333333333333334,1.0,1.0,1.0,5,7,6
171,U4250,NAND2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
172,U4251,XNOR2X1,0.8,0.8571428571428571,0.8333333333333334,1.0,1.0,1.0,5,7,6
173,U4252,NAND2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
174,U4253,XNOR2X1,0.8,0.8571428571428571,0.8333333333333334,1.0,1.0,1.0,5,7,6
175,U4254,NAND2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
176,U4255,XNOR2X1,0.8,0.8571428571428571,0.8333333333333334,1.0,1.0,1.0,5,7,6
177,U4256,NAND2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
178,U4257,XNOR2X1,0.8,0.8333333333333334,0.8333333333333334,1.0,1.0,1.0,5,6,6
179,U4258,NAND2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
180,U4259,XNOR2X1,0.8,0.8571428571428571,0.8571428571428571,1.0,1.0,1.0,5,7,7
181,U4260,NAND2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
182,U4261,XNOR2X1,0.8,0.8571428571428571,0.8571428571428571,1.0,1.0,1.0,5,7,7
183,U4262,NAND2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
184,U4263,XNOR2X1,0.8,0.8333333333333334,0.8333333333333334,1.0,1.0,1.0,5,6,6
185,U4264,NAND2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
186,U4265,XNOR2X1,0.8,0.8571428571428571,0.8571428571428571,1.0,1.0,1.0,5,7,7
187,U4266,NAND2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
188,U4267,XNOR2X1,0.8,0.8571428571428571,0.8571428571428571,1.0,1.0,1.0,5,7,7
189,U4268,NAND2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
190,U4269,XNOR2X1,0.8,0.8571428571428571,0.8571428571428571,1.0,1.0,1.0,5,7,7
191,U4270,NAND2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
192,U4271,XNOR2X1,0.8,0.8571428571428571,0.8571428571428571,1.0,1.0,1.0,5,7,7
193,U4272,NAND2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
194,U4273,XNOR2X1,0.8,0.8571428571428571,0.8571428571428571,1.0,1.0,1.0,5,7,7
195,U4274,NAND2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
196,U4275,XNOR2X1,0.8,0.8571428571428571,0.8571428571428571,1.0,1.0,1.0,5,7,7
197,U4276,NAND2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
198,U4277,XNOR2X1,0.8,0.8571428571428571,0.8571428571428571,1.0,1.0,1.0,5,7,7
199,U4278,NAND2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
200,U4279,XNOR2X1,0.8,0.8571428571428571,0.8571428571428571,1.0,1.0,1.0,5,7,7
201,U4280,NAND2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
202,U4281,XNOR2X1,0.8,0.8571428571428571,0.8571428571428571,1.0,1.0,1.0,5,7,7
203,U4282,NAND2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
204,U4283,XNOR2X1,0.8,0.8571428571428571,0.8571428571428571,1.0,1.0,1.0,5,7,7
205,U4284,NAND2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
206,U4285,XNOR2X1,0.8,0.8333333333333334,0.8333333333333334,1.0,1.0,1.0,5,6,6
207,U4286,NAND2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
208,U4287,XNOR2X1,0.8,0.8571428571428571,0.8571428571428571,1.0,1.0,1.0,5,7,7
209,U4288,NAND2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
210,U4289,XNOR2X1,0.8,0.8571428571428571,0.8571428571428571,1.0,1.0,1.0,5,7,7
211,U4290,NAND2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
212,U4291,XNOR2X1,0.8,0.8571428571428571,0.8571428571428571,1.0,1.0,1.0,5,7,7
213,U4292,NAND2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
214,U4293,XNOR2X1,0.8,0.8571428571428571,0.8571428571428571,1.0,1.0,1.0,5,7,7
215,U4294,NAND2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
216,U4295,XNOR2X1,0.8,0.8571428571428571,0.8333333333333334,1.0,1.0,1.0,5,7,6
217,U4296,NAND2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
218,U4297,XNOR2X1,0.8,0.8571428571428571,0.8333333333333334,1.0,1.0,1.0,5,7,6
219,U4298,NAND2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
220,U4299,XNOR2X1,0.8,0.8571428571428571,0.8333333333333334,1.0,1.0,1.0,5,7,6
221,U4300,NAND2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
222,U4301,XNOR2X1,0.8,0.8571428571428571,0.8333333333333334,1.0,1.0,1.0,5,7,6
223,U4302,NAND2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
224,U4303,XNOR2X1,0.8,0.8571428571428571,0.8333333333333334,1.0,1.0,1.0,5,7,6
225,U4304,NAND2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
226,U4305,XNOR2X1,0.8,0.8571428571428571,0.8333333333333334,1.0,1.0,1.0,5,7,6
227,U4306,NAND2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
228,U4307,XNOR2X1,0.8,0.8333333333333334,0.8333333333333334,1.0,1.0,1.0,5,6,6
229,U4308,NAND2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
230,U4309,XNOR2X1,0.8,0.8571428571428571,0.8333333333333334,1.0,1.0,1.0,5,7,6
231,U4310,NAND2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
232,U4311,AND3X1,0.25,0.25,0.25,0.25,0.25,0.25,3,3,3
233,U4312,INVX0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1
234,U4313,INVX0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1
235,U4314,INVX0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1
236,U4315,XNOR3X1,1.0,1.0,1.0,1.0,1.0,1.0,5,5,5
237,U4316,XNOR3X1,1.0,1.0,1.0,1.0,1.0,1.0,3,3,3
238,U4317,XNOR3X1,1.0,1.0,1.0,1.0,1.0,1.0,5,5,5
239,U4318,XNOR3X1,1.0,1.0,1.0,1.0,1.0,1.0,3,3,3
240,U4319,XNOR3X1,1.0,1.0,1.0,1.0,1.0,1.0,5,5,5
241,U4320,XNOR3X1,1.0,1.0,1.0,1.0,1.0,1.0,3,3,3
242,U4321,XNOR3X1,1.0,1.0,1.0,1.0,1.0,1.0,5,5,5
243,U4322,XNOR3X1,1.0,1.0,1.0,1.0,1.0,1.0,3,3,3
244,U4323,XNOR3X1,1.0,1.0,1.0,1.0,1.0,1.0,5,5,5
245,U4324,XNOR3X1,1.0,1.0,1.0,1.0,1.0,1.0,3,3,3
246,U4325,XNOR3X1,1.0,1.0,1.0,1.0,1.0,1.0,5,5,5
247,U4326,XNOR3X1,1.0,1.0,1.0,1.0,1.0,1.0,3,3,3
248,U4327,XNOR3X1,1.0,1.0,1.0,1.0,1.0,1.0,5,5,5
249,U4328,XNOR3X1,1.0,1.0,1.0,1.0,1.0,1.0,3,3,3
250,U4329,XNOR3X1,1.0,1.0,1.0,1.0,1.0,1.0,5,5,5
251,U4330,XNOR3X1,1.0,1.0,1.0,1.0,1.0,1.0,3,3,3
252,U4331,XNOR3X1,1.0,1.0,1.0,1.0,1.0,1.0,5,5,5
253,U4332,XNOR3X1,1.0,1.0,1.0,1.0,1.0,1.0,3,3,3
254,U4333,XNOR3X1,1.0,1.0,1.0,1.0,1.0,1.0,5,5,5
255,U4334,XNOR3X1,1.0,1.0,1.0,1.0,1.0,1.0,3,3,3
256,U4335,XNOR3X1,1.0,1.0,1.0,1.0,1.0,1.0,5,5,5
257,U4336,XNOR3X1,1.0,1.0,1.0,1.0,1.0,1.0,3,3,3
258,U4337,XNOR3X1,1.0,1.0,1.0,1.0,1.0,1.0,5,5,5
259,U4338,XNOR3X1,1.0,1.0,1.0,1.0,1.0,1.0,3,3,3
260,U4339,XNOR3X1,1.0,1.0,1.0,1.0,1.0,1.0,5,5,5
261,U4340,XNOR3X1,1.0,1.0,1.0,1.0,1.0,1.0,3,3,3
262,U4341,XNOR3X1,1.0,1.0,1.0,1.0,1.0,1.0,5,5,5
263,U4342,XNOR3X1,1.0,1.0,1.0,1.0,1.0,1.0,3,3,3
264,U4343,XNOR3X1,1.0,1.0,1.0,1.0,1.0,1.0,5,5,5
265,U4344,XNOR3X1,1.0,1.0,1.0,1.0,1.0,1.0,3,3,3
266,U4345,XNOR3X1,1.0,1.0,1.0,1.0,1.0,1.0,5,5,5
267,U4346,XNOR3X1,1.0,1.0,1.0,1.0,1.0,1.0,3,3,3
268,U4347,XNOR3X1,1.0,1.0,1.0,1.0,1.0,1.0,5,5,5
269,U4348,XNOR3X1,1.0,1.0,1.0,1.0,1.0,1.0,3,3,3
270,U4349,XNOR3X1,1.0,1.0,1.0,1.0,1.0,1.0,5,5,5
271,U4350,XNOR3X1,1.0,1.0,1.0,1.0,1.0,1.0,3,3,3
272,U4351,XNOR3X1,1.0,1.0,1.0,1.0,1.0,1.0,5,5,5
273,U4352,XNOR3X1,1.0,1.0,1.0,1.0,1.0,1.0,3,3,3
274,U4353,XNOR3X1,1.0,1.0,1.0,1.0,1.0,1.0,5,5,5
275,U4354,XNOR3X1,1.0,1.0,1.0,1.0,1.0,1.0,3,3,3
276,U4355,XNOR3X1,1.0,1.0,1.0,1.0,1.0,1.0,5,5,5
277,U4356,XNOR3X1,1.0,1.0,1.0,1.0,1.0,1.0,3,3,3
278,U4357,XNOR3X1,1.0,1.0,1.0,1.0,1.0,1.0,5,5,5
279,U4358,XNOR3X1,1.0,1.0,1.0,1.0,1.0,1.0,3,3,3
280,U4359,XNOR3X1,1.0,1.0,1.0,1.0,1.0,1.0,5,5,5
281,U4360,XNOR3X1,1.0,1.0,1.0,1.0,1.0,1.0,3,3,3
282,U4361,XNOR3X1,1.0,1.0,1.0,1.0,1.0,1.0,5,5,5
283,U4362,XNOR3X1,1.0,1.0,1.0,1.0,1.0,1.0,3,3,3
284,U4363,XNOR3X1,1.0,1.0,1.0,1.0,1.0,1.0,5,5,5
285,U4364,XNOR3X1,1.0,1.0,1.0,1.0,1.0,1.0,3,3,3
286,U4365,XNOR3X1,1.0,1.0,1.0,1.0,1.0,1.0,5,5,5
287,U4366,XNOR3X1,1.0,1.0,1.0,1.0,1.0,1.0,3,3,3
288,U4367,XNOR3X1,1.0,1.0,1.0,1.0,1.0,1.0,5,5,5
289,U4368,XNOR3X1,1.0,1.0,1.0,1.0,1.0,1.0,3,3,3
290,U4369,XNOR3X1,1.0,1.0,1.0,1.0,1.0,1.0,5,5,5
291,U4370,XNOR3X1,1.0,1.0,1.0,1.0,1.0,1.0,3,3,3
292,U4371,XNOR3X1,1.0,1.0,1.0,1.0,1.0,1.0,5,5,5
293,U4372,XNOR3X1,1.0,1.0,1.0,1.0,1.0,1.0,3,3,3
294,U4373,XNOR3X1,1.0,1.0,1.0,1.0,1.0,1.0,5,5,5
295,U4374,XNOR3X1,1.0,1.0,1.0,1.0,1.0,1.0,3,3,3
296,U4375,XNOR3X1,1.0,1.0,1.0,1.0,1.0,1.0,5,5,5
297,U4376,XNOR3X1,1.0,1.0,1.0,1.0,1.0,1.0,3,3,3
298,U4377,XNOR3X1,1.0,1.0,1.0,1.0,1.0,1.0,5,5,5
299,U4378,XNOR3X1,1.0,1.0,1.0,1.0,1.0,1.0,3,3,3
300,U4379,AO221X1,0.2077414772727272,0.2109375,0.2109375,0.24609375,0.24609375,0.24609375,11,12,12
301,U4380,AO22X1,0.375,0.375,0.375,0.375,0.375,0.375,4,4,4
302,U4381,AO221X1,0.2077414772727272,0.2109375,0.2109375,0.24609375,0.24609375,0.24609375,11,12,12
303,U4382,AO22X1,0.375,0.375,0.375,0.375,0.375,0.375,4,4,4
304,U4383,AO221X1,0.2077414772727272,0.2109375,0.2109375,0.24609375,0.24609375,0.24609375,11,12,12
305,U4384,AO22X1,0.375,0.375,0.375,0.375,0.375,0.375,4,4,4
306,U4385,AO221X1,0.2077414772727272,0.2109375,0.2109375,0.24609375,0.24609375,0.24609375,11,12,12
307,U4386,AO22X1,0.375,0.375,0.375,0.375,0.375,0.375,4,4,4
308,U4387,AO221X1,0.2077414772727272,0.2109375,0.2109375,0.24609375,0.24609375,0.24609375,11,12,12
309,U4388,AO22X1,0.375,0.375,0.375,0.375,0.375,0.375,4,4,4
